Building,Total Profit,Total Emissions,Setup,Time
1,-971.7855205998602,4531.345360050247,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
1,-907.3552599166726,3945.3541110916735,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
1,-904.52116823225,3964.0484158979025,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
2,-1118.365740831665,3842.8108185587903,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
2,-1093.3722615197894,4004.2961245083807,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
2,-1129.1073701143107,4353.147718301196,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
3,-269.67637575909146,1084.3481093659652,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
3,-304.36494836718975,1314.508347623667,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
3,-304.1792357109401,1398.7772996817796,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
4,-957.2057893496186,3918.669453521308,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
4,-928.3659476294736,3672.2044346510706,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
4,-966.9432285945707,3985.334418070985,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
5,-1094.673482070132,4425.082498174344,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
5,-1099.0639977558817,4417.29836811706,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
5,-1055.245010135736,4040.588035777474,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
6,-2744.5075681828175,10387.908865703126,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
6,-2745.2734202870433,10316.602064772207,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
6,-2726.481813983297,10265.105566136639,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
7,-642.0158031107378,2939.7804825410412,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
7,-578.5756786492807,2443.9359009055543,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
7,-585.1136091540812,2286.709518104742,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
8,-2768.796291971167,9945.438211462304,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
8,-2805.578090523719,10015.943459597389,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
8,-2798.473606024403,10006.041589661148,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
9,-792.5672821115226,3139.422127961047,NEW_LL_DDPG_OnlyCosts_FORECAST2,25315.15181827545
