Building,Total Profit,Total Emissions,Setup,Time
1,-868.8300547125176,3905.4069337586816,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
1,-877.2602906442245,3830.8053192905863,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
1,-875.3710230791227,3831.4711463990125,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
2,-1122.8920333827887,4271.839103154005,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
2,-1123.3686105484594,4088.247765134187,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
2,-1099.519558595791,4097.032661168875,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
3,-308.190620493595,1418.802684890345,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
3,-261.6196133061382,1053.441706039098,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
3,-290.46952151538835,1337.877081853467,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
4,-951.9888446071501,3895.419185482707,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
4,-939.6299453787936,3802.7172176312197,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
4,-931.3817769871388,3732.4330786465243,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
5,-1073.3058754980077,4285.703493506742,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
5,-1043.29103923616,3923.3712382081317,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
5,-1079.5809315020194,4240.7642491711495,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
6,-2728.782722694691,10421.66483124008,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
6,-2742.243265566725,10494.280128598215,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
6,-2728.3436014669887,10586.989685321341,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
7,-574.6274507715191,2386.330529031381,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
7,-538.6801342344477,2256.0810141809275,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
7,-574.0622894802123,2513.8959159197548,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
8,-2764.370869635427,10013.627929330489,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
8,-2761.2850397136253,9864.726180750757,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
8,-2765.8380956912506,9961.460334321764,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
9,-780.9671250135235,3112.3844990884163,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
9,-775.564987468577,3125.954333074581,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
9,-753.3269920854773,2871.2334401506014,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
10,-975.7325508995725,3896.1472367703686,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
10,-975.6479444093768,3883.1584621964566,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
10,-973.4742472532005,3906.3032839702046,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
11,-1063.0343569854274,3968.707039475012,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
11,-1099.8187007410359,4437.579574529613,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
11,-1077.8465228380962,4052.880179267614,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
12,-1139.8558399900526,4208.230490011286,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
12,-1143.0781231123124,4250.928926437696,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
12,-1142.7417611589176,4233.48566910507,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
13,-528.4585390077318,2214.2575136525575,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
13,-530.8241606300669,2171.668748356732,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
13,-547.2079071668145,2347.675787715591,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
14,-792.1266290394817,3011.3671688546824,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
14,-814.3033900492271,3192.5605742011744,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
14,-801.9159531141177,3165.858875854256,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
15,-630.0842233267877,2603.227364029209,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
15,-606.176560707874,2423.8358085895065,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
15,-615.8035834350267,2518.3476551885365,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
16,-1040.6164930971347,4055.5102218693983,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
16,-1070.5447428148227,4173.820786853238,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
16,-1061.0443642574462,4197.73709231636,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
17,-1843.2126952545157,6723.8237265736,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
17,-1811.275136101178,6403.638239800702,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
17,-1823.9754140698142,6544.5153016753275,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
18,-1591.1564235244346,6203.642903393747,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
18,-1559.695020257082,5966.1509053501595,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
18,-1557.3495120332823,5999.438816156568,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
19,-371.0271150091161,1620.5024873042555,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
19,-362.0137841007366,1582.7036117455139,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
19,-366.90875972028556,1595.0934149605296,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
20,-1465.382986333149,5575.021194418653,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
20,-1467.1836115202084,5719.825996423512,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
20,-1436.0523175852375,5359.976377759039,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
21,-1961.7814019142504,7483.453574051323,NEW_LL_DDPG_OnlyCosts_FORECAST02,25440.381751537323
