Building,Total Profit,Total Emissions,Setup,Time
1,-900.5581920258966,3859.4357804707915,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
1,-865.5513190239554,3800.080169192231,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
1,-898.0211043163353,4025.6433240233205,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
2,-1136.0911010559053,4309.042669004232,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
2,-1123.1915155337256,4237.173048338829,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
2,-1103.448910205454,4031.642634921315,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
3,-289.1386192962821,1290.2200436668575,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
3,-321.94266387682694,1528.5283219341961,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
3,-277.304906680711,1227.096307509459,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
4,-941.7811693579652,3816.518952653593,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
4,-952.766616387822,3871.5406860333815,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
4,-951.2517493438883,3884.4915808438095,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
5,-1063.907575987948,4162.629463677031,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
5,-1077.2871575739011,4293.823099765236,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
5,-1066.4305513205202,4246.445102285866,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
6,-2757.164414516948,9714.666283384404,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
6,-2736.6678544613364,10388.875066172557,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
6,-2719.726798425599,10070.558518339401,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
7,-721.6757604717685,3476.80818904897,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
7,-565.9118996088941,2368.9435444344613,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
7,-633.2664808339205,2920.067014166096,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
8,-2755.9288043339284,9889.900918551222,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
8,-2739.4534243131347,9762.91285466237,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
8,-2761.5179743549543,10003.478688231582,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
9,-765.0984104067669,3038.379561399451,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
9,-804.0207249967733,3255.9169381116017,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
9,-798.2182603192264,3165.3470921508433,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
10,-954.3503177662709,3645.809470294893,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
10,-954.9288542276823,3445.482931867962,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
10,-988.0039767114952,3951.796884370434,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
11,-1089.4615364857002,4079.7587271756943,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
11,-1064.694974206254,3907.930210317215,NEW_LL_DDPG_OnlyCosts_FORECAST08,25543.064225673676
