Building,Total Profit,Total Emissions,Setup
7,-656.1901608913173,2998.380494974647,NEW_FL_DDPG_OnlyCosts_FORECAST02
7,-662.3749285775542,3042.8044638962037,NEW_FL_DDPG_OnlyCosts_FORECAST02
7,-661.436016312897,3032.44380145289,NEW_FL_DDPG_OnlyCosts_FORECAST02
3,-291.9304835007521,1342.0835262158416,NEW_FL_DDPG_OnlyCosts_FORECAST02
3,-293.1601549159638,1350.3410746243737,NEW_FL_DDPG_OnlyCosts_FORECAST02
3,-292.15664943874583,1343.4989335757848,NEW_FL_DDPG_OnlyCosts_FORECAST02
4,-932.6690403791813,3753.184158275743,NEW_FL_DDPG_OnlyCosts_FORECAST02
4,-933.4117844516468,3759.750705735908,NEW_FL_DDPG_OnlyCosts_FORECAST02
4,-933.5277514800971,3760.287231864724,NEW_FL_DDPG_OnlyCosts_FORECAST02
5,-1064.8251110686886,4232.01855097962,NEW_FL_DDPG_OnlyCosts_FORECAST02
5,-1064.8425142316962,4232.629334620605,NEW_FL_DDPG_OnlyCosts_FORECAST02
5,-1064.567622645008,4230.74329223982,NEW_FL_DDPG_OnlyCosts_FORECAST02
9,-784.2663730989254,3224.6578408644973,NEW_FL_DDPG_OnlyCosts_FORECAST02
9,-783.5099696078785,3219.1225086933505,NEW_FL_DDPG_OnlyCosts_FORECAST02
9,-783.0278314889151,3214.8749133468286,NEW_FL_DDPG_OnlyCosts_FORECAST02
10,-941.1645859006057,3720.766168952793,NEW_FL_DDPG_OnlyCosts_FORECAST02
10,-941.2221958535135,3721.408583044247,NEW_FL_DDPG_OnlyCosts_FORECAST02
10,-941.2163210795486,3721.4694782654165,NEW_FL_DDPG_OnlyCosts_FORECAST02
11,-1102.0949595645147,4294.2518071343775,NEW_FL_DDPG_OnlyCosts_FORECAST02
11,-1103.240712531401,4303.496729114381,NEW_FL_DDPG_OnlyCosts_FORECAST02
11,-1103.2834151318489,4304.200851505054,NEW_FL_DDPG_OnlyCosts_FORECAST02
16,-1069.9875961827288,4203.87805007286,NEW_FL_DDPG_OnlyCosts_FORECAST02
16,-1071.4121016782665,4221.429991595388,NEW_FL_DDPG_OnlyCosts_FORECAST02
16,-1072.2852821398549,4228.962391000046,NEW_FL_DDPG_OnlyCosts_FORECAST02
23,-973.0379216334796,3532.321607538991,NEW_FL_DDPG_OnlyCosts_FORECAST02
23,-972.8177244922197,3530.6633098359284,NEW_FL_DDPG_OnlyCosts_FORECAST02
23,-973.2803118276576,3534.0459696999496,NEW_FL_DDPG_OnlyCosts_FORECAST02
25,-1362.9460359091897,4717.383922465992,NEW_FL_DDPG_OnlyCosts_FORECAST02
25,-1362.3194046065717,4708.929446600737,NEW_FL_DDPG_OnlyCosts_FORECAST02
25,-1362.553170543928,4714.1450765278805,NEW_FL_DDPG_OnlyCosts_FORECAST02
26,-1797.7683697915818,6937.029856606614,NEW_FL_DDPG_OnlyCosts_FORECAST02
26,-1797.7951654146336,6937.859858821629,NEW_FL_DDPG_OnlyCosts_FORECAST02
26,-1797.8600299698137,6938.321964365449,NEW_FL_DDPG_OnlyCosts_FORECAST02
27,-1066.057761696474,4088.841824000762,NEW_FL_DDPG_OnlyCosts_FORECAST02
27,-1065.6410223143446,4087.0329859898707,NEW_FL_DDPG_OnlyCosts_FORECAST02
27,-1065.6863893990164,4085.672318075053,NEW_FL_DDPG_OnlyCosts_FORECAST02
30,-649.7140785129737,2716.4414385031146,NEW_FL_DDPG_OnlyCosts_FORECAST02
30,-649.6691033632841,2715.863964682835,NEW_FL_DDPG_OnlyCosts_FORECAST02
30,-649.3462615634102,2713.5591622792363,NEW_FL_DDPG_OnlyCosts_FORECAST02
1,-855.2458492285712,3646.7385302992843,NEW_FL_DDPG_OnlyCosts_FORECAST02
1,-855.1026938025253,3649.9488510426313,NEW_FL_DDPG_OnlyCosts_FORECAST02
1,-857.5179282355199,3660.8236831701643,NEW_FL_DDPG_OnlyCosts_FORECAST02
