Action
1.4974387884140015
0.13590341806411743
-0.023521697148680687
0.010008289478719234
0.018528252840042114
0.023899011313915253
0.000674606126267463
0.0036595722194761038
0.010668785311281681
0.012695081532001495
0.0027200316544622183
0.004048244562000036
0.013612569309771061
-0.058130718767642975
0.03345326706767082
0.0524442121386528
0.11715450137853622
0.16896532475948334
0.12373459339141846
0.2129257321357727
0.2911461889743805
0.362766295671463
0.3658701181411743
0.4146912395954132
0.5021789073944092
0.5317768454551697
0.4980151057243347
0.34937572479248047
0.21079948544502258
0.129609152674675
0.023194516077637672
-0.07843880355358124
-0.08557165414094925
-0.10999321937561035
-0.1459895819425583
-0.18202392756938934
-0.7957515716552734
-1.235107660293579
-0.9405439496040344
-0.22452682256698608
-0.1487518697977066
-0.12098852545022964
-0.084333136677742
-0.061098746955394745
-0.04485639929771423
-0.014964687637984753
-0.004800291266292334
-0.012431342154741287
-0.016559824347496033
-0.0012670989381149411
-0.04593563452363014
0.02924458310008049
0.03289653733372688
0.019318634644150734
0.005069891922175884
0.005557092372328043
0.016676640138030052
0.017550578340888023
-0.005938056390732527
-0.02946539595723152
-0.020367879420518875
0.022719452157616615
0.058084700256586075
0.08699539303779602
0.19157984852790833
0.24040627479553223
0.25780540704727173
0.3170669376850128
0.35388070344924927
0.39435967803001404
0.46072158217430115
0.474679559469223
0.5534251928329468
0.5214179754257202
0.4682275950908661
0.42982909083366394
0.38190343976020813
0.18693067133426666
0.1074521616101265
0.018500884994864464
-0.11432995647192001
-0.022247130051255226
-0.04295049235224724
-0.0908769816160202
-0.08141669631004333
-0.37593963742256165
-1.3785088062286377
-1.195694923400879
-0.9610995650291443
-0.20671053230762482
-0.13213346898555756
-0.12250492721796036
-0.11340533196926117
-0.1128089502453804
-0.09879403561353683
-0.09572158008813858
-0.08488217741250992
-0.07838765531778336
-0.16115689277648926
-0.02990463562309742
0.03646974265575409
0.021466759964823723
0.006188990548253059
0.006078260485082865
0.011135479435324669
-0.005030637141317129
-0.02101261541247368
-0.037462152540683746
-0.0855657309293747
0.043062109500169754
0.04893495887517929
0.12590807676315308
0.2092643529176712
0.2548169791698456
0.34560635685920715
0.40531107783317566
0.467904657125473
0.5234909057617188
0.5537224411964417
0.5377923250198364
0.5065909624099731
0.42901453375816345
-0.15638412535190582
-1.2534180879592896
-1.097076177597046
-0.5873374342918396
0.1178358644247055
0.045976873487234116
-0.057982511818408966
-0.09247956424951553
-0.14287297427654266
-0.19174399971961975
-0.20598581433296204
-0.1918685883283615
-0.1656396985054016
-0.12097391486167908
-0.08140721172094345
-0.07294085621833801
-0.05555611103773117
-0.04419729858636856
-0.030145063996315002
-0.006668602582067251
-0.0018548105144873261
-0.014684542082250118
-0.009429625235497952
-0.006451581604778767
-0.042725350707769394
0.022109216079115868
0.02643112652003765
0.012489311397075653
0.00641004741191864
0.008368954062461853
