Building,Total Profit,Total Emissions,Setup
7,-652.945599344486,2505.726546943998,FL_DDPG_9Cluster_Alpha09_Figure6
7,-653.6906088657697,2508.1584976184126,FL_DDPG_9Cluster_Alpha09_Figure6
7,-653.8876283886548,2509.114807667216,FL_DDPG_9Cluster_Alpha09_Figure6
16,-1034.38646846897,3868.340336501488,FL_DDPG_9Cluster_Alpha09_Figure6
16,-1035.2298293668841,3876.466049040479,FL_DDPG_9Cluster_Alpha09_Figure6
16,-1033.754343794782,3863.735544627583,FL_DDPG_9Cluster_Alpha09_Figure6
19,-324.90185103065954,1275.9040036208053,FL_DDPG_9Cluster_Alpha09_Figure6
19,-323.9653135590485,1268.077916651955,FL_DDPG_9Cluster_Alpha09_Figure6
19,-322.80497775490625,1258.815404361755,FL_DDPG_9Cluster_Alpha09_Figure6
24,-336.9764870341848,2062.5435103435625,FL_DDPG_9Cluster_Alpha09_Figure6
24,-337.2300164152326,2064.5719842292833,FL_DDPG_9Cluster_Alpha09_Figure6
24,-336.6491642324562,2060.8454298553015,FL_DDPG_9Cluster_Alpha09_Figure6
1,-943.8238978252484,4138.76869914008,FL_DDPG_9Cluster_Alpha09_Figure6
1,-938.1106773776652,4099.607861227195,FL_DDPG_9Cluster_Alpha09_Figure6
1,-940.6280152523685,4124.2900973559135,FL_DDPG_9Cluster_Alpha09_Figure6
11,-1086.5127267111166,3454.8685895926424,FL_DDPG_9Cluster_Alpha09_Figure6
11,-1088.0884105465302,3467.1307890492535,FL_DDPG_9Cluster_Alpha09_Figure6
11,-1087.5098203377067,3464.610260956018,FL_DDPG_9Cluster_Alpha09_Figure6
12,-1149.8693488660351,3265.03872656287,FL_DDPG_9Cluster_Alpha09_Figure6
12,-1149.7965535556016,3274.4177049032605,FL_DDPG_9Cluster_Alpha09_Figure6
12,-1149.72018435413,3262.968455066141,FL_DDPG_9Cluster_Alpha09_Figure6
27,-1093.5576263181133,3407.376723110045,FL_DDPG_9Cluster_Alpha09_Figure6
27,-1093.2650379423599,3409.680232978898,FL_DDPG_9Cluster_Alpha09_Figure6
27,-1092.933721832637,3406.155223199697,FL_DDPG_9Cluster_Alpha09_Figure6
2,-1101.4705700785173,3824.3710044630343,FL_DDPG_9Cluster_Alpha09_Figure6
2,-1101.3938452546313,3816.9212754414543,FL_DDPG_9Cluster_Alpha09_Figure6
2,-1101.8286612111608,3817.097764984846,FL_DDPG_9Cluster_Alpha09_Figure6
4,-924.5502059566168,3336.367964545693,FL_DDPG_9Cluster_Alpha09_Figure6
4,-924.8430372758957,3332.9787542160325,FL_DDPG_9Cluster_Alpha09_Figure6
4,-924.685628612377,3304.344156992698,FL_DDPG_9Cluster_Alpha09_Figure6
6,-2715.240998424026,10081.938396431908,FL_DDPG_9Cluster_Alpha09_Figure6
6,-2715.2786686884438,10084.245922051214,FL_DDPG_9Cluster_Alpha09_Figure6
6,-2715.246979463003,10077.718120658581,FL_DDPG_9Cluster_Alpha09_Figure6
9,-793.8512746074724,3101.224900424552,FL_DDPG_9Cluster_Alpha09_Figure6
9,-794.8299127984302,3104.8474938677873,FL_DDPG_9Cluster_Alpha09_Figure6
9,-794.0809388592369,3093.8397529064127,FL_DDPG_9Cluster_Alpha09_Figure6
10,-961.1944504363363,3554.034680670191,FL_DDPG_9Cluster_Alpha09_Figure6
10,-960.6667498318004,3558.7156414587453,FL_DDPG_9Cluster_Alpha09_Figure6
10,-959.7823486972583,3559.8434805682828,FL_DDPG_9Cluster_Alpha09_Figure6
14,-790.7444172469222,2743.5916593732027,FL_DDPG_9Cluster_Alpha09_Figure6
14,-791.1952316453718,2742.5005238210865,FL_DDPG_9Cluster_Alpha09_Figure6
14,-791.7206690523064,2741.211920772854,FL_DDPG_9Cluster_Alpha09_Figure6
15,-644.0579294772415,2296.535821736469,FL_DDPG_9Cluster_Alpha09_Figure6
15,-644.4810852873401,2288.836758472581,FL_DDPG_9Cluster_Alpha09_Figure6
15,-644.9204495692255,2294.4979648077688,FL_DDPG_9Cluster_Alpha09_Figure6
18,-1587.817112249144,5869.641333154043,FL_DDPG_9Cluster_Alpha09_Figure6
18,-1587.6709011125956,5886.956398279811,FL_DDPG_9Cluster_Alpha09_Figure6
18,-1587.620119949241,5886.260025117875,FL_DDPG_9Cluster_Alpha09_Figure6
25,-1366.5308347797516,4430.752715310095,FL_DDPG_9Cluster_Alpha09_Figure6
25,-1366.1919604953569,4433.802829276962,FL_DDPG_9Cluster_Alpha09_Figure6
25,-1366.458691202837,4431.019718951764,FL_DDPG_9Cluster_Alpha09_Figure6
30,-647.3835024080731,2454.976756867694,FL_DDPG_9Cluster_Alpha09_Figure6
30,-648.9853293046535,2453.0556589944945,FL_DDPG_9Cluster_Alpha09_Figure6
30,-649.1792199477129,2451.876227306291,FL_DDPG_9Cluster_Alpha09_Figure6
20,-1371.9048983155708,4848.83409312705,FL_DDPG_9Cluster_Alpha09_Figure6
20,-1370.9157983035311,4819.091566707782,FL_DDPG_9Cluster_Alpha09_Figure6
20,-1371.767312024705,4820.715993765035,FL_DDPG_9Cluster_Alpha09_Figure6
26,-1774.2595024721977,6328.280663587245,FL_DDPG_9Cluster_Alpha09_Figure6
26,-1774.5266581481428,6309.090963896084,FL_DDPG_9Cluster_Alpha09_Figure6
26,-1775.0774979084433,6323.426932455123,FL_DDPG_9Cluster_Alpha09_Figure6
28,-634.5406771634224,1793.1089436614993,FL_DDPG_9Cluster_Alpha09_Figure6
28,-631.0502312303995,1741.2715489948507,FL_DDPG_9Cluster_Alpha09_Figure6
28,-634.1118848994031,1749.7903831047731,FL_DDPG_9Cluster_Alpha09_Figure6
13,-569.7834984657779,2034.3320271758425,FL_DDPG_9Cluster_Alpha09_Figure6
13,-572.5236155317695,2037.9203639486075,FL_DDPG_9Cluster_Alpha09_Figure6
13,-572.983185581439,2040.7941023237283,FL_DDPG_9Cluster_Alpha09_Figure6
17,-1769.553733251095,5410.587751815007,FL_DDPG_9Cluster_Alpha09_Figure6
17,-1769.5212237428227,5410.410348483521,FL_DDPG_9Cluster_Alpha09_Figure6
17,-1769.730835442767,5408.65800051065,FL_DDPG_9Cluster_Alpha09_Figure6
21,-1946.1094416448466,6380.016801762953,FL_DDPG_9Cluster_Alpha09_Figure6
21,-1945.8690780322083,6386.989476379187,FL_DDPG_9Cluster_Alpha09_Figure6
21,-1945.9983669153116,6383.442154162348,FL_DDPG_9Cluster_Alpha09_Figure6
29,-1003.2647903726566,3105.704938547686,FL_DDPG_9Cluster_Alpha09_Figure6
29,-1003.2628275412874,3105.6640672341764,FL_DDPG_9Cluster_Alpha09_Figure6
29,-1002.9120251368925,3105.5404653789274,FL_DDPG_9Cluster_Alpha09_Figure6
8,-2751.953878340722,9438.287742872706,FL_DDPG_9Cluster_Alpha09_Figure6
8,-2751.4116892243624,9430.346565725149,FL_DDPG_9Cluster_Alpha09_Figure6
8,-2751.456579811387,9421.73375982811,FL_DDPG_9Cluster_Alpha09_Figure6
3,-334.1019077183557,1210.5965877184128,FL_DDPG_9Cluster_Alpha09_Figure6
3,-342.1638528347831,1238.6063156613443,FL_DDPG_9Cluster_Alpha09_Figure6
3,-343.1806625012629,1240.7487373993229,FL_DDPG_9Cluster_Alpha09_Figure6
5,-1088.3845987804104,3804.217921137894,FL_DDPG_9Cluster_Alpha09_Figure6
5,-1091.847553705241,3856.841009612048,FL_DDPG_9Cluster_Alpha09_Figure6
5,-1091.9111424336145,3841.683352047605,FL_DDPG_9Cluster_Alpha09_Figure6
22,-787.2456706119345,2870.4051260893784,FL_DDPG_9Cluster_Alpha09_Figure6
22,-789.1190793923025,2889.056089203143,FL_DDPG_9Cluster_Alpha09_Figure6
22,-790.4579445611215,2904.066145750325,FL_DDPG_9Cluster_Alpha09_Figure6
23,-987.4467235680172,3408.478509745771,FL_DDPG_9Cluster_Alpha09_Figure6
23,-985.9474677137744,3378.30954358021,FL_DDPG_9Cluster_Alpha09_Figure6
23,-977.6242123790757,3282.4386233317896,FL_DDPG_9Cluster_Alpha09_Figure6
