Building,Total Profit,Total Emissions,Setup
7,-626.0898435366004,2492.3553459343257,FL_DDPG_9Cluster_Alpha07_Figure6
7,-645.1939370866411,2620.194468672365,FL_DDPG_9Cluster_Alpha07_Figure6
7,-646.4181505563118,2624.1681065371413,FL_DDPG_9Cluster_Alpha07_Figure6
16,-1068.496282805051,4139.990812431739,FL_DDPG_9Cluster_Alpha07_Figure6
16,-1069.5956482547645,4147.581288909673,FL_DDPG_9Cluster_Alpha07_Figure6
16,-1068.301915965027,4138.107583552997,FL_DDPG_9Cluster_Alpha07_Figure6
19,-323.3754772009714,1159.7419697483758,FL_DDPG_9Cluster_Alpha07_Figure6
19,-323.83696500652206,1165.200757326485,FL_DDPG_9Cluster_Alpha07_Figure6
19,-322.97448824123825,1151.540499846721,FL_DDPG_9Cluster_Alpha07_Figure6
24,-343.843459358168,2123.8330231098566,FL_DDPG_9Cluster_Alpha07_Figure6
24,-344.527979743946,2129.7233719205105,FL_DDPG_9Cluster_Alpha07_Figure6
24,-344.3842516150782,2128.8193209567667,FL_DDPG_9Cluster_Alpha07_Figure6
1,-965.6609310317419,4177.02045903868,FL_DDPG_9Cluster_Alpha07_Figure6
1,-965.7496693299436,4177.231957930258,FL_DDPG_9Cluster_Alpha07_Figure6
1,-966.1555196074305,4177.983587446094,FL_DDPG_9Cluster_Alpha07_Figure6
11,-1099.7195868592985,3489.6858080341513,FL_DDPG_9Cluster_Alpha07_Figure6
11,-1101.6155913294665,3488.0627407463126,FL_DDPG_9Cluster_Alpha07_Figure6
11,-1099.53547569833,3488.1937727693503,FL_DDPG_9Cluster_Alpha07_Figure6
12,-1148.9713756282597,3303.8699092894444,FL_DDPG_9Cluster_Alpha07_Figure6
12,-1149.8523679247855,3301.301137935635,FL_DDPG_9Cluster_Alpha07_Figure6
12,-1149.304758824537,3301.2393007925734,FL_DDPG_9Cluster_Alpha07_Figure6
27,-1105.0813799520251,3466.062987244755,FL_DDPG_9Cluster_Alpha07_Figure6
27,-1105.5391751865243,3464.9221648237963,FL_DDPG_9Cluster_Alpha07_Figure6
27,-1105.4933599622705,3465.529857131199,FL_DDPG_9Cluster_Alpha07_Figure6
2,-1095.465405461388,3901.788898509172,FL_DDPG_9Cluster_Alpha07_Figure6
2,-1095.3859441778793,3901.766068893896,FL_DDPG_9Cluster_Alpha07_Figure6
