Building,Total Profit,Total Emissions,Setup
7,-655.3320331870551,2728.433052265591,FL_DDPG_9Cluster_Alpha03_Figure6
7,-660.9170129169381,2744.826559589384,FL_DDPG_9Cluster_Alpha03_Figure6
7,-653.6248354927002,2720.755950672937,FL_DDPG_9Cluster_Alpha03_Figure6
16,-1058.3519343373246,4094.35152626359,FL_DDPG_9Cluster_Alpha03_Figure6
16,-1057.6126196083346,4089.247896101256,FL_DDPG_9Cluster_Alpha03_Figure6
16,-1057.8418566961725,4090.8862562432373,FL_DDPG_9Cluster_Alpha03_Figure6
19,-322.24456342119953,1253.414490797376,FL_DDPG_9Cluster_Alpha03_Figure6
19,-322.3174947307844,1254.0402784993832,FL_DDPG_9Cluster_Alpha03_Figure6
19,-322.3892870210426,1254.9383918157703,FL_DDPG_9Cluster_Alpha03_Figure6
24,-332.772881813456,2075.990009479211,FL_DDPG_9Cluster_Alpha03_Figure6
24,-332.2441346945311,2073.0241186676626,FL_DDPG_9Cluster_Alpha03_Figure6
24,-332.7019706080591,2075.635917669541,FL_DDPG_9Cluster_Alpha03_Figure6
1,-922.4717550266435,4085.8762056212945,FL_DDPG_9Cluster_Alpha03_Figure6
1,-920.6713261424372,4073.7267995845555,FL_DDPG_9Cluster_Alpha03_Figure6
1,-919.5625367883881,4076.8972236111285,FL_DDPG_9Cluster_Alpha03_Figure6
11,-1105.3181771587276,3834.9219892621313,FL_DDPG_9Cluster_Alpha03_Figure6
11,-1104.1311605659052,3834.9748632055607,FL_DDPG_9Cluster_Alpha03_Figure6
11,-1101.240675124885,3827.3040926548306,FL_DDPG_9Cluster_Alpha03_Figure6
12,-1144.4121390634407,3678.300641983842,FL_DDPG_9Cluster_Alpha03_Figure6
12,-1144.5756844655805,3668.0251609925745,FL_DDPG_9Cluster_Alpha03_Figure6
12,-1143.1611729400122,3683.0788063110053,FL_DDPG_9Cluster_Alpha03_Figure6
27,-1081.1316092081963,3676.2550776446287,FL_DDPG_9Cluster_Alpha03_Figure6
27,-1081.0134330060314,3698.064925752671,FL_DDPG_9Cluster_Alpha03_Figure6
27,-1080.645119999233,3689.040851368107,FL_DDPG_9Cluster_Alpha03_Figure6
2,-1105.5242820256221,4105.417115022692,FL_DDPG_9Cluster_Alpha03_Figure6
2,-1104.9891287466437,4101.073298620815,FL_DDPG_9Cluster_Alpha03_Figure6
2,-1105.5211948538727,4105.435900218047,FL_DDPG_9Cluster_Alpha03_Figure6
4,-921.0363052774425,3673.1771760098686,FL_DDPG_9Cluster_Alpha03_Figure6
4,-920.1042464830426,3663.3003222259936,FL_DDPG_9Cluster_Alpha03_Figure6
4,-920.6965951496879,3669.2082577017254,FL_DDPG_9Cluster_Alpha03_Figure6
6,-2729.188377226416,10372.232082184328,FL_DDPG_9Cluster_Alpha03_Figure6
6,-2729.093066681237,10371.610606045031,FL_DDPG_9Cluster_Alpha03_Figure6
6,-2729.247637670065,10372.645913114951,FL_DDPG_9Cluster_Alpha03_Figure6
9,-810.6902708383783,3392.5714735461984,FL_DDPG_9Cluster_Alpha03_Figure6
