Building,Total Profit,Total Emissions,Setup,Time
1,-871.6208048973346,3622.433743328835,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
1,-840.8733487230629,3419.151388890154,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
1,-855.8687339931519,3584.8501175243623,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
2,-1089.6411584770171,3716.982338525635,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
2,-1094.8922436622752,3569.542237629157,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
2,-1096.8094469777059,3792.6135647179112,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
3,-294.7738714760254,1061.0817280967851,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
3,-396.18747456721104,1461.732886139866,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
3,-306.8904160860276,1150.8388425373075,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
4,-916.3067784413169,3067.713791794077,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
4,-944.6422277937629,2950.981002081019,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
4,-943.5192567282219,2866.367013057865,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
5,-1056.572764482002,3870.428798078733,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
5,-1126.4531332661577,3566.065252261653,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
5,-1078.4012430721123,3511.0160995571196,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
6,-2713.2853903159667,9870.376764969184,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
6,-2718.560474380309,9455.46102805353,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
6,-2717.366842261345,9929.120806658126,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
7,-544.5343228216553,2211.2752841412735,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
7,-551.0129665729962,2050.529902117697,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
7,-558.9092072138858,1956.1792849780825,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
8,-2774.440196963186,9458.859125265904,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
8,-2754.4293690289746,8801.460306510813,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
8,-2751.734154639923,9018.95959435946,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
9,-753.4595721934229,2599.4353220468042,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
9,-834.9864501033255,2757.9642505239713,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
9,-800.4851129735613,2709.242196189239,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
10,-1022.1984170966825,4166.3177565167225,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
10,-946.9340426021536,3622.4962762878804,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
10,-1024.5377188427897,3325.0567232167973,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
11,-1053.0802954104431,3420.3814319401613,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
11,-1079.265937419233,3241.3400386731078,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
11,-1059.7222072341283,3309.3696813474353,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
12,-1158.9783013343283,3265.0811720871366,NEW_LL_DDPG_OnlyEmissions_FORECAST2,18932.913369178772
