Building,Total Profit,Total Emissions,Setup,Time
1,-822.1073383745905,3341.517362352686,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
1,-852.9869257101244,3635.8727414535833,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
1,-831.1225125940389,3478.426251791292,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
2,-1096.170781875613,3552.7542266741634,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
2,-1094.3129127371212,3570.7904299378633,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
2,-1100.3081865146614,3747.225325377827,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
3,-327.975209200549,1147.880182758186,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
3,-324.91633911825704,1087.3154747136239,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
3,-368.5454319549294,1211.5809253578661,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
4,-915.6463223995152,3082.811028788853,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
4,-937.1528451776284,2849.2682900249233,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
4,-954.9600243588073,2709.4716558674186,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
5,-1094.3192706312236,3586.55740080679,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
5,-1056.2581188104737,3593.5431196745244,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
5,-1054.4982895473483,3389.1132927828394,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
6,-2716.173711829851,9402.773382178739,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
6,-2717.5694405824506,9596.734657432991,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
6,-2718.6542690601345,10238.955586291093,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
7,-563.1585069329952,1944.5223960824499,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
7,-594.5781460086406,2335.87847563108,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
7,-546.606007608102,1934.6866884685014,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
8,-2757.9299069739977,9041.840221266439,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
8,-2759.771536978647,9443.014659420052,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
8,-2747.0333396033234,9162.312419749023,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
9,-781.6772569275506,2482.798453317909,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
9,-812.1566828679507,2561.7642413097883,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
9,-790.8467145356973,2451.159894061128,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
10,-969.8458205573895,3198.257363146787,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
10,-965.9135631878472,3038.0777224735343,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
10,-959.6839269190576,3120.5729826549937,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
11,-1056.5771235468596,3215.554647165563,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
11,-1067.627186828204,3045.0838823041618,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
11,-1065.3153496270018,3140.030492753234,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
12,-1150.6243651220134,2995.177424711135,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
12,-1155.3372669023543,3090.6163059085306,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
12,-1173.4213778947135,3016.5848913639197,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
13,-494.50111763241705,1804.232001826301,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
13,-520.2260359350239,1804.9211922946,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
13,-478.8426368030879,1695.3111188211926,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
14,-771.0215276527447,2601.0084970546322,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
14,-795.2101609068752,2735.455903618782,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
14,-784.2362777299722,2524.4077761507015,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
15,-593.3811200821041,1920.5699846150337,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
15,-623.6736164889488,1789.9267105844635,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
15,-593.8672383233416,1817.659829357651,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
16,-1013.6421360344202,3433.7863590625866,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
16,-1013.3409272025467,3307.8750733665643,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
16,-1035.9846852189182,3544.7309543270385,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
17,-1827.89719522181,6116.6442884906655,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
17,-1772.967173466611,5739.143004888547,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
17,-1801.4896230339127,5301.68756992988,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
18,-1558.3554798425155,5016.667868275606,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
18,-1545.7867712838138,5046.8094454673765,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
18,-1565.8073815454547,5196.784882386693,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
19,-326.8905521726988,1165.4158949565283,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
19,-306.96517675077985,1001.234520137493,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
19,-349.27185302389387,1169.4037988875757,NEW_LL_DDPG_OnlyEmissions_FORECAST06,38866.626640319824
