Building,Total Profit,Total Emissions,Setup
7,-540.4175079720892,1807.677312969421,NEW_FL_DDPG_FORECAST06
7,-540.8480188856631,1795.5805116937956,NEW_FL_DDPG_FORECAST06
7,-540.5999862184212,1806.8104245145075,NEW_FL_DDPG_FORECAST06
3,-261.7703252644722,829.6945350505293,NEW_FL_DDPG_FORECAST06
3,-262.2568143559769,831.2002734115292,NEW_FL_DDPG_FORECAST06
3,-259.1321279180988,824.6421864794869,NEW_FL_DDPG_FORECAST06
4,-923.6921925898472,2691.8588721410747,NEW_FL_DDPG_FORECAST06
4,-924.1067073746271,2689.7032760457414,NEW_FL_DDPG_FORECAST06
4,-924.5520721190555,2687.145637882509,NEW_FL_DDPG_FORECAST06
5,-1052.7698418373216,3258.9477066000554,NEW_FL_DDPG_FORECAST06
5,-1054.258973303573,3255.0577374400177,NEW_FL_DDPG_FORECAST06
5,-1051.4009423342106,3249.7379170655868,NEW_FL_DDPG_FORECAST06
9,-749.7162054609976,2370.413660799931,NEW_FL_DDPG_FORECAST06
9,-749.8996361194065,2365.9240312673187,NEW_FL_DDPG_FORECAST06
9,-748.4720739258106,2349.3331369494053,NEW_FL_DDPG_FORECAST06
10,-930.3070224865742,2738.2012053756102,NEW_FL_DDPG_FORECAST06
10,-930.5046437992623,2731.289580002935,NEW_FL_DDPG_FORECAST06
10,-929.507781558615,2726.8352758739165,NEW_FL_DDPG_FORECAST06
11,-1052.1504887472224,2967.1221786446886,NEW_FL_DDPG_FORECAST06
11,-1052.2564009005969,2962.890741106909,NEW_FL_DDPG_FORECAST06
11,-1051.9323958801194,2968.4642796378234,NEW_FL_DDPG_FORECAST06
16,-993.3066018223359,3126.116267446111,NEW_FL_DDPG_FORECAST06
16,-993.4410088759132,3139.7661312193227,NEW_FL_DDPG_FORECAST06
16,-992.560084080255,3116.9996725338146,NEW_FL_DDPG_FORECAST06
23,-924.4177610146506,2727.212255598895,NEW_FL_DDPG_FORECAST06
23,-924.3021315068571,2727.74954241329,NEW_FL_DDPG_FORECAST06
23,-928.7638795688717,2720.8647452318264,NEW_FL_DDPG_FORECAST06
25,-1356.355076856065,3863.3728958120714,NEW_FL_DDPG_FORECAST06
25,-1351.6665794222665,3852.7870013987185,NEW_FL_DDPG_FORECAST06
25,-1352.6383677866986,3852.493590467534,NEW_FL_DDPG_FORECAST06
26,-1782.6783482143187,5743.855567046197,NEW_FL_DDPG_FORECAST06
26,-1780.9480777303504,5776.11393903739,NEW_FL_DDPG_FORECAST06
26,-1781.7833655775075,5758.087986306868,NEW_FL_DDPG_FORECAST06
27,-1050.532724146676,2950.9775030570936,NEW_FL_DDPG_FORECAST06
27,-1053.0259002802095,2941.933219702569,NEW_FL_DDPG_FORECAST06
27,-1051.1848361679401,2949.229291334445,NEW_FL_DDPG_FORECAST06
30,-613.9305511749037,1779.9072575819746,NEW_FL_DDPG_FORECAST06
30,-611.3352645032743,1778.755506566259,NEW_FL_DDPG_FORECAST06
30,-611.7959468271007,1766.96625437687,NEW_FL_DDPG_FORECAST06
1,-835.1966516973363,3482.374370420929,NEW_FL_DDPG_FORECAST06
1,-835.3305208352565,3485.0799853778194,NEW_FL_DDPG_FORECAST06
1,-835.624601828355,3487.412361194883,NEW_FL_DDPG_FORECAST06
24,-303.9849809616427,1546.729478287247,NEW_FL_DDPG_FORECAST06
24,-303.18040535243085,1545.3990494847346,NEW_FL_DDPG_FORECAST06
24,-304.93005939604234,1540.7247444429006,NEW_FL_DDPG_FORECAST06
12,-1136.8942809370435,3119.434515425057,NEW_FL_DDPG_FORECAST06
12,-1136.7389996022614,3126.19739879681,NEW_FL_DDPG_FORECAST06
12,-1136.76128069221,3130.5273202434223,NEW_FL_DDPG_FORECAST06
13,-476.64046069871273,1568.2619176650915,NEW_FL_DDPG_FORECAST06
13,-476.74418331584104,1575.2196794509273,NEW_FL_DDPG_FORECAST06
13,-476.71109665976553,1572.8536032233876,NEW_FL_DDPG_FORECAST06
14,-775.2268640193466,2315.391409999752,NEW_FL_DDPG_FORECAST06
14,-774.623682216864,2318.8731101453573,NEW_FL_DDPG_FORECAST06
14,-773.6908893213596,2344.597574751296,NEW_FL_DDPG_FORECAST06
15,-601.8863635406949,1885.946917414912,NEW_FL_DDPG_FORECAST06
15,-601.8227773120784,1890.4982980080742,NEW_FL_DDPG_FORECAST06
15,-601.9577863767663,1891.3936180448816,NEW_FL_DDPG_FORECAST06
19,-311.6629382615021,827.6853709996159,NEW_FL_DDPG_FORECAST06
19,-310.8253100330953,827.6574846982405,NEW_FL_DDPG_FORECAST06
19,-311.6139882948537,838.3569425024893,NEW_FL_DDPG_FORECAST06
20,-1345.2885280057412,4405.424715418501,NEW_FL_DDPG_FORECAST06
20,-1345.2506590028258,4404.770432431642,NEW_FL_DDPG_FORECAST06
20,-1345.425759968242,4389.967577410039,NEW_FL_DDPG_FORECAST06
22,-760.5414442586762,2296.8023567947234,NEW_FL_DDPG_FORECAST06
22,-759.4071183719446,2289.215529268446,NEW_FL_DDPG_FORECAST06
22,-761.7106331773987,2337.368514558797,NEW_FL_DDPG_FORECAST06
28,-615.9188126882609,1561.619318369624,NEW_FL_DDPG_FORECAST06
28,-615.8641626965559,1561.2392444815014,NEW_FL_DDPG_FORECAST06
28,-616.3892380158343,1556.0297524250318,NEW_FL_DDPG_FORECAST06
29,-912.1496570297528,2602.5819537013926,NEW_FL_DDPG_FORECAST06
29,-912.2137114858535,2602.745285238299,NEW_FL_DDPG_FORECAST06
29,-911.4574822060546,2605.84164548666,NEW_FL_DDPG_FORECAST06
6,-2752.386286943224,9531.723251599185,NEW_FL_DDPG_FORECAST06
6,-2747.376870420024,9555.099749284867,NEW_FL_DDPG_FORECAST06
6,-2748.2414986037506,9562.674960901773,NEW_FL_DDPG_FORECAST06
17,-1768.2129520720196,5530.344184018414,NEW_FL_DDPG_FORECAST06
17,-1774.6993831332063,5600.810266492901,NEW_FL_DDPG_FORECAST06
17,-1773.6990688265396,5604.552178615531,NEW_FL_DDPG_FORECAST06
8,-2780.5175793655544,8574.213034348175,NEW_FL_DDPG_FORECAST06
8,-2778.1448380196425,8590.540899749712,NEW_FL_DDPG_FORECAST06
8,-2775.756343421134,8626.896361424657,NEW_FL_DDPG_FORECAST06
2,-1140.8123651505236,3293.612640763512,NEW_FL_DDPG_FORECAST06
2,-1139.0183148215697,3289.773370874856,NEW_FL_DDPG_FORECAST06
2,-1132.6166612154057,3284.628371007801,NEW_FL_DDPG_FORECAST06
18,-1571.9516420431157,4851.9848567894205,NEW_FL_DDPG_FORECAST06
18,-1569.6172792377897,4835.381130798251,NEW_FL_DDPG_FORECAST06
18,-1570.2038709047586,4855.602285657042,NEW_FL_DDPG_FORECAST06
