Building,Total Profit,Total Emissions,Setup,Time
1,-833.0505058811276,3394.1140333783874,NEW_LL_DDPG_OnlyEmissions_FORECAST02,38049.648290634155
1,-841.9742296731021,3506.1333509429983,NEW_LL_DDPG_OnlyEmissions_FORECAST02,38049.648290634155
1,-865.883898590345,3644.950180561397,NEW_LL_DDPG_OnlyEmissions_FORECAST02,38049.648290634155
2,-1079.594140324712,3768.1067615780735,NEW_LL_DDPG_OnlyEmissions_FORECAST02,38049.648290634155
2,-1095.5153168606525,3438.0706470644714,NEW_LL_DDPG_OnlyEmissions_FORECAST02,38049.648290634155
2,-1092.857383530794,3492.236035177002,NEW_LL_DDPG_OnlyEmissions_FORECAST02,38049.648290634155
3,-279.78166959268106,954.2823918013887,NEW_LL_DDPG_OnlyEmissions_FORECAST02,38049.648290634155
3,-300.51923756672153,1133.031683288851,NEW_LL_DDPG_OnlyEmissions_FORECAST02,38049.648290634155
3,-339.08197928457804,1090.5720789185407,NEW_LL_DDPG_OnlyEmissions_FORECAST02,38049.648290634155
4,-922.8781135915491,2808.647814399483,NEW_LL_DDPG_OnlyEmissions_FORECAST02,38049.648290634155
4,-939.515612937424,2880.049016635004,NEW_LL_DDPG_OnlyEmissions_FORECAST02,38049.648290634155
4,-935.2819328814265,2688.05904939308,NEW_LL_DDPG_OnlyEmissions_FORECAST02,38049.648290634155
5,-1082.1622699460645,3348.098780128485,NEW_LL_DDPG_OnlyEmissions_FORECAST02,38049.648290634155
5,-1060.4059714645393,3650.6752713574,NEW_LL_DDPG_OnlyEmissions_FORECAST02,38049.648290634155
5,-1070.0538297987434,3409.114557432103,NEW_LL_DDPG_OnlyEmissions_FORECAST02,38049.648290634155
6,-2727.1583623352144,9343.407876330753,NEW_LL_DDPG_OnlyEmissions_FORECAST02,38049.648290634155
6,-2716.256279257757,9396.420574206719,NEW_LL_DDPG_OnlyEmissions_FORECAST02,38049.648290634155
