Building,Total Profit,Total Emissions,Setup,Time
1,-902.848835318814,3828.0626669357157,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
1,-881.1015259241445,3608.777764079018,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
1,-883.4968138487648,3674.992157013268,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
2,-1101.1527336613422,3574.7294705160043,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
2,-1133.2770153401293,3527.263880319167,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
2,-1104.2597318027538,3463.8149393316376,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
3,-332.1754948043802,1101.3270189446398,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
3,-287.2234811741448,993.4594985061184,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
3,-300.4382386137607,972.0891382839753,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
4,-916.5425592608668,3041.5894155327587,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
4,-994.101678144856,2806.137461613444,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
4,-917.9799773246099,2960.525736418578,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
5,-1060.4943455084212,3579.524977493543,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
5,-1075.163556602039,3619.9401960011223,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
5,-1073.2663526408214,3484.2541611129063,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
6,-2736.8000774790776,10274.550696439284,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
6,-2716.7142352662345,9543.74772559809,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
6,-2719.001942515933,9229.687426903336,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
7,-534.4548334242922,1873.3213819001508,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
7,-555.9757292111991,2029.9724289248725,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
7,-547.2986184366822,1867.0424853658676,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
8,-2750.099649930974,9278.014908820693,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
8,-2756.3881722910623,8773.118474540328,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
8,-2764.112596569403,8911.943610723034,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
9,-788.764106756954,2520.159265507636,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
9,-772.298227784987,2438.561271773349,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
9,-847.4781339705992,2555.353396476906,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
10,-973.7235422650373,3029.0290731406567,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
10,-938.8310188536208,3049.083410300851,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
10,-971.9179292348437,3215.2169657429886,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
11,-1061.682612054069,3178.3822195326516,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
11,-1064.9627120557313,3132.7152394656896,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
11,-1058.9066383056404,3076.34437910582,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
12,-1148.2785039510873,3041.6489142338846,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
12,-1142.310678639613,3011.1497875263453,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
12,-1152.7940843015092,3184.7218024722197,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
13,-516.1895508592098,1842.272448603882,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
13,-483.5954905109644,1701.5081381522552,NEW_LL_DDPG_OnlyEmissions_FORECAST1,25239.498341560364
