Building,Total Profit,Total Emissions,Setup
7,-585.9218930957695,2045.4736871525904,NEW_FL_DDPG_OnlyEmissions_v6
7,-572.9142520507411,1891.0343529891363,NEW_FL_DDPG_OnlyEmissions_v6
7,-573.4711148038891,1902.643079625264,NEW_FL_DDPG_OnlyEmissions_v6
16,-991.251271481583,3157.1707131890603,NEW_FL_DDPG_OnlyEmissions_v6
16,-991.1281809297783,3158.263506488434,NEW_FL_DDPG_OnlyEmissions_v6
16,-991.3577492099894,3159.904932165408,NEW_FL_DDPG_OnlyEmissions_v6
19,-310.73562495788383,830.89186843349,NEW_FL_DDPG_OnlyEmissions_v6
19,-309.51311069084653,834.6610429476427,NEW_FL_DDPG_OnlyEmissions_v6
19,-311.7075357104201,831.5662067735608,NEW_FL_DDPG_OnlyEmissions_v6
24,-283.646744647207,1467.8887120434738,NEW_FL_DDPG_OnlyEmissions_v6
24,-286.6788306306847,1494.6343424566642,NEW_FL_DDPG_OnlyEmissions_v6
24,-284.9832904688981,1478.9187731283796,NEW_FL_DDPG_OnlyEmissions_v6
1,-823.5761172508383,3429.9355738843874,NEW_FL_DDPG_OnlyEmissions_v6
1,-822.417735913359,3428.439563806916,NEW_FL_DDPG_OnlyEmissions_v6
1,-822.425482891038,3417.523501284326,NEW_FL_DDPG_OnlyEmissions_v6
11,-1051.93989671181,2940.299478411913,NEW_FL_DDPG_OnlyEmissions_v6
11,-1052.1178317868053,2947.6964685648,NEW_FL_DDPG_OnlyEmissions_v6
11,-1052.2855617141227,2946.51037786639,NEW_FL_DDPG_OnlyEmissions_v6
12,-1136.1638291687236,2852.186799382406,NEW_FL_DDPG_OnlyEmissions_v6
12,-1136.0386076968389,2860.107285229872,NEW_FL_DDPG_OnlyEmissions_v6
12,-1136.185759231967,2852.223423380736,NEW_FL_DDPG_OnlyEmissions_v6
27,-1056.4789882091961,2955.6159127066767,NEW_FL_DDPG_OnlyEmissions_v6
27,-1056.399530787425,2961.587002420271,NEW_FL_DDPG_OnlyEmissions_v6
27,-1056.181853900566,2961.145828016881,NEW_FL_DDPG_OnlyEmissions_v6
2,-1080.3458727372029,3221.699379945556,NEW_FL_DDPG_OnlyEmissions_v6
2,-1080.338973205624,3222.0738787222517,NEW_FL_DDPG_OnlyEmissions_v6
2,-1080.888112741479,3223.89568889663,NEW_FL_DDPG_OnlyEmissions_v6
4,-918.0694710127535,2607.5019895178325,NEW_FL_DDPG_OnlyEmissions_v6
4,-917.8169893347297,2624.519515777251,NEW_FL_DDPG_OnlyEmissions_v6
4,-918.7142415697618,2611.572739648337,NEW_FL_DDPG_OnlyEmissions_v6
6,-2724.3475821148704,8916.65874660633,NEW_FL_DDPG_OnlyEmissions_v6
6,-2724.9662610401538,8893.161948600393,NEW_FL_DDPG_OnlyEmissions_v6
