Building,Total Profit,Total Emissions,Setup
7,-801.9489933381047,3884.2320691673244,NEW_FL_TD3_OnlyEmissions_v5
7,-805.183669223008,3894.8873252718345,NEW_FL_TD3_OnlyEmissions_v5
7,-798.3387235318792,3865.3388461842223,NEW_FL_TD3_OnlyEmissions_v5
16,-1189.5813906560795,4838.53399300971,NEW_FL_TD3_OnlyEmissions_v5
16,-1189.2315251070906,4840.799118253879,NEW_FL_TD3_OnlyEmissions_v5
16,-1190.3174124888128,4847.692551532002,NEW_FL_TD3_OnlyEmissions_v5
19,-368.515011920077,1544.2803439183406,NEW_FL_TD3_OnlyEmissions_v5
19,-369.4974130584198,1551.8093007612247,NEW_FL_TD3_OnlyEmissions_v5
19,-370.5925627124252,1558.6996591920115,NEW_FL_TD3_OnlyEmissions_v5
24,-516.2605565905786,3114.75435479087,NEW_FL_TD3_OnlyEmissions_v5
24,-514.9213327271373,3105.955199397249,NEW_FL_TD3_OnlyEmissions_v5
24,-507.61992420978976,3060.185306927341,NEW_FL_TD3_OnlyEmissions_v5
1,-1201.5378060716396,5869.247008806093,NEW_FL_TD3_OnlyEmissions_v5
1,-1209.95173880503,5928.949488309066,NEW_FL_TD3_OnlyEmissions_v5
1,-1207.754479601582,5917.802472743289,NEW_FL_TD3_OnlyEmissions_v5
11,-1207.117238414782,4827.456822503991,NEW_FL_TD3_OnlyEmissions_v5
11,-1207.7827344441882,4832.191790115931,NEW_FL_TD3_OnlyEmissions_v5
11,-1207.6213394999982,4834.230982150884,NEW_FL_TD3_OnlyEmissions_v5
12,-1146.638223130143,4176.211962365294,NEW_FL_TD3_OnlyEmissions_v5
12,-1146.4399769385918,4175.025616885012,NEW_FL_TD3_OnlyEmissions_v5
12,-1146.4859153560915,4176.284844789272,NEW_FL_TD3_OnlyEmissions_v5
27,-1132.1227971135158,4367.453433987984,NEW_FL_TD3_OnlyEmissions_v5
27,-1131.7284102272824,4369.195318840709,NEW_FL_TD3_OnlyEmissions_v5
27,-1132.0479895956412,4374.002197555483,NEW_FL_TD3_OnlyEmissions_v5
2,-1156.02556791879,4372.117008369361,NEW_FL_TD3_OnlyEmissions_v5
2,-1155.6199775278897,4372.071097330469,NEW_FL_TD3_OnlyEmissions_v5
2,-1155.750057236802,4372.650800358002,NEW_FL_TD3_OnlyEmissions_v5
4,-962.8716398252606,3883.0425221671862,NEW_FL_TD3_OnlyEmissions_v5
4,-962.7615289863058,3883.811383834794,NEW_FL_TD3_OnlyEmissions_v5
4,-962.7945345048283,3882.6762943587673,NEW_FL_TD3_OnlyEmissions_v5
6,-2758.6728201772416,10438.494822620065,NEW_FL_TD3_OnlyEmissions_v5
6,-2758.6704404482375,10437.826170418073,NEW_FL_TD3_OnlyEmissions_v5
6,-2758.6425962452854,10438.441026343371,NEW_FL_TD3_OnlyEmissions_v5
9,-852.4607005154598,3622.04186613085,NEW_FL_TD3_OnlyEmissions_v5
9,-851.6407347240187,3615.9392632177623,NEW_FL_TD3_OnlyEmissions_v5
9,-851.8812053761037,3617.803225859177,NEW_FL_TD3_OnlyEmissions_v5
10,-999.6603973869342,4029.509341673905,NEW_FL_TD3_OnlyEmissions_v5
10,-998.8074893074536,4028.7254207295923,NEW_FL_TD3_OnlyEmissions_v5
10,-998.2965148084477,4026.248832716592,NEW_FL_TD3_OnlyEmissions_v5
14,-866.129623315779,3491.0413606350667,NEW_FL_TD3_OnlyEmissions_v5
14,-865.8662688611308,3489.4097634565633,NEW_FL_TD3_OnlyEmissions_v5
14,-866.2580419233262,3492.317773554559,NEW_FL_TD3_OnlyEmissions_v5
15,-659.4539582886856,2673.169692632932,NEW_FL_TD3_OnlyEmissions_v5
15,-658.647756618857,2668.768554846078,NEW_FL_TD3_OnlyEmissions_v5
15,-658.7579963391217,2669.0390460233834,NEW_FL_TD3_OnlyEmissions_v5
18,-1662.4792537466392,6577.365564351801,NEW_FL_TD3_OnlyEmissions_v5
18,-1661.9193694424528,6573.721653119966,NEW_FL_TD3_OnlyEmissions_v5
18,-1662.8980729086627,6579.110549570219,NEW_FL_TD3_OnlyEmissions_v5
25,-1434.4209985803514,5026.740400842154,NEW_FL_TD3_OnlyEmissions_v5
25,-1434.2245750229447,5024.896873346528,NEW_FL_TD3_OnlyEmissions_v5
25,-1433.9315572131582,5023.7110616660975,NEW_FL_TD3_OnlyEmissions_v5
30,-691.3745080512213,2925.888218346021,NEW_FL_TD3_OnlyEmissions_v5
30,-690.4766365463717,2921.328282313243,NEW_FL_TD3_OnlyEmissions_v5
30,-690.7389893791501,2922.0138286717865,NEW_FL_TD3_OnlyEmissions_v5
20,-1491.195954030912,5832.700785416473,NEW_FL_TD3_OnlyEmissions_v5
20,-1493.5451151644459,5844.236602960067,NEW_FL_TD3_OnlyEmissions_v5
20,-1490.8615198419836,5829.3497922449715,NEW_FL_TD3_OnlyEmissions_v5
26,-1819.7674606607495,6927.52326131607,NEW_FL_TD3_OnlyEmissions_v5
26,-1817.3788720880907,6901.868019730488,NEW_FL_TD3_OnlyEmissions_v5
26,-1815.5286017166661,6897.273392397959,NEW_FL_TD3_OnlyEmissions_v5
28,-661.7377679868652,2451.9183537992044,NEW_FL_TD3_OnlyEmissions_v5
28,-660.5046221939332,2444.6867746251987,NEW_FL_TD3_OnlyEmissions_v5
