Building,Total Profit,Total Emissions,Setup,Time
21,-1989.9289880578551,7600.201836450732,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
21,-1989.9289880578551,7600.201836450732,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
22,-826.4282369949927,3164.8398377734165,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
22,-826.4282369949927,3164.8398377734165,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
22,-829.6668132723968,3176.5812235972057,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
23,-1062.4303866278565,3967.2007076414047,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
23,-1062.4303866278565,3967.2007076414047,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
23,-1059.2160256299896,3953.5884564986422,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
24,-590.9893822959389,3636.445116689771,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
24,-591.4125334378652,3640.642377209257,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
24,-591.4125334378652,3640.642377209257,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
25,-1439.471444227879,5096.6316854128145,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
25,-1436.2570832300134,5083.0194342700515,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
25,-1439.5566033486712,5094.733225945921,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
26,-1831.2201235419943,7161.5594446758005,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
26,-1826.0160453096628,7137.820968579044,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
26,-1829.6717626499917,7159.111595627512,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
27,-1129.7436211178665,4498.290345251997,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
27,-1126.5292601200008,4484.678094109231,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
27,-1165.0278416256792,4659.798118850212,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
28,-712.9164325892464,2725.2208421799683,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
28,-668.620750764877,2549.614337992939,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
28,-668.6304974028603,2549.5919928530616,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
29,-1058.958681950002,4134.349602886443,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
29,-1062.2241985610453,4145.71589495476,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
29,-1058.958681950002,4134.349602886443,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
30,-719.3822283599966,3128.5085813383375,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
30,-719.3822283599966,3128.5085813383375,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
30,-719.3822283599966,3128.5085813383375,NEW_LL_PPO_OnlyEmissions_v5,-6681.341000795364
