Building,Total Profit,Total Emissions,Setup,Time
23,-1037.4901819642178,3840.966963829217,LL_DDPG_OnlyCost_Table3,15320.385212182999
24,-362.07519227474,2251.8534960969737,LL_DDPG_OnlyCost_Table3,15320.385212182999
24,-417.7364186161642,2553.1927792252313,LL_DDPG_OnlyCost_Table3,15320.385212182999
24,-456.58658560054863,2763.0570340640948,LL_DDPG_OnlyCost_Table3,15320.385212182999
25,-1383.9496408941443,4774.327424394635,LL_DDPG_OnlyCost_Table3,15320.385212182999
25,-1405.5472041763549,4856.586265795457,LL_DDPG_OnlyCost_Table3,15320.385212182999
25,-1445.648475201289,5155.337096623525,LL_DDPG_OnlyCost_Table3,15320.385212182999
26,-1813.005509006602,6939.758556383759,LL_DDPG_OnlyCost_Table3,15320.385212182999
26,-1832.328202456834,7078.116978331106,LL_DDPG_OnlyCost_Table3,15320.385212182999
26,-1818.6992147299923,7098.601682992085,LL_DDPG_OnlyCost_Table3,15320.385212182999
27,-1099.7982377618812,4330.745365450946,LL_DDPG_OnlyCost_Table3,15320.385212182999
27,-1129.7435370591977,4498.290375240737,LL_DDPG_OnlyCost_Table3,15320.385212182999
27,-1133.5282148619017,4530.345498421008,LL_DDPG_OnlyCost_Table3,15320.385212182999
28,-621.1927409103134,2163.7883068410847,LL_DDPG_OnlyCost_Table3,15320.385212182999
28,-668.4593440010212,2559.930951552517,LL_DDPG_OnlyCost_Table3,15320.385212182999
28,-683.3620677675768,2635.1482388204695,LL_DDPG_OnlyCost_Table3,15320.385212182999
29,-977.9825831430741,3505.4802138414066,LL_DDPG_OnlyCost_Table3,15320.385212182999
29,-961.4161973354136,3433.340148163933,LL_DDPG_OnlyCost_Table3,15320.385212182999
29,-1023.6063560941398,3777.1889846374606,LL_DDPG_OnlyCost_Table3,15320.385212182999
30,-650.9155303720013,2602.9707296058914,LL_DDPG_OnlyCost_Table3,15320.385212182999
30,-672.9719977456368,2674.8689585013094,LL_DDPG_OnlyCost_Table3,15320.385212182999
30,-643.0752923047027,2620.1048068612045,LL_DDPG_OnlyCost_Table3,15320.385212182999
