Building,Total Profit,Total Emissions,Setup
7,-789.741677618866,3898.477561083219,FL_SAC_OnlyCosts_Table4_v3
7,-789.7546798047116,3898.539161851706,FL_SAC_OnlyCosts_Table4_v3
7,-789.7689165113945,3898.6260518986287,FL_SAC_OnlyCosts_Table4_v3
16,-1232.5282453102543,5125.637639406179,FL_SAC_OnlyCosts_Table4_v3
16,-1232.5844871075346,5125.785406347195,FL_SAC_OnlyCosts_Table4_v3
16,-1232.5462060294572,5125.574944405759,FL_SAC_OnlyCosts_Table4_v3
19,-393.49142755457984,1738.9032036815624,FL_SAC_OnlyCosts_Table4_v3
19,-393.520516699707,1739.0579153463311,FL_SAC_OnlyCosts_Table4_v3
19,-393.52305304333004,1739.056100121395,FL_SAC_OnlyCosts_Table4_v3
24,-560.5523472607272,3454.500898778873,FL_SAC_OnlyCosts_Table4_v3
24,-560.6778857447094,3455.0706996427243,FL_SAC_OnlyCosts_Table4_v3
24,-560.6454240486174,3454.943047098904,FL_SAC_OnlyCosts_Table4_v3
1,-1282.3822449378608,6540.95912583803,FL_SAC_OnlyCosts_Table4_v3
1,-1282.4231552910917,6541.160713982614,FL_SAC_OnlyCosts_Table4_v3
1,-1282.416706200153,6541.128381475135,FL_SAC_OnlyCosts_Table4_v3
11,-1228.1871516232932,5055.823937721279,FL_SAC_OnlyCosts_Table4_v3
11,-1228.2014323562685,5055.869647696259,FL_SAC_OnlyCosts_Table4_v3
11,-1228.2019353465641,5055.8666017382375,FL_SAC_OnlyCosts_Table4_v3
12,-1150.8909773953712,4298.889790650604,FL_SAC_OnlyCosts_Table4_v3
12,-1150.8873494824632,4298.807430470208,FL_SAC_OnlyCosts_Table4_v3
12,-1150.88493057747,4298.8063314732835,FL_SAC_OnlyCosts_Table4_v3
27,-1131.8051562294613,4526.3600744624455,FL_SAC_OnlyCosts_Table4_v3
27,-1131.8003551666734,4526.299642751352,FL_SAC_OnlyCosts_Table4_v3
27,-1131.8064673989466,4526.312353483414,FL_SAC_OnlyCosts_Table4_v3
2,-1170.9397003458162,4538.003073825705,FL_SAC_OnlyCosts_Table4_v3
2,-1170.9535694792053,4538.228150678709,FL_SAC_OnlyCosts_Table4_v3
2,-1170.9513401410218,4538.162263239654,FL_SAC_OnlyCosts_Table4_v3
4,-992.0850116934133,4138.9431371619485,FL_SAC_OnlyCosts_Table4_v3
4,-992.1006029811801,4139.070486242644,FL_SAC_OnlyCosts_Table4_v3
4,-992.078826490608,4138.937916738555,FL_SAC_OnlyCosts_Table4_v3
6,-2773.884649135862,10607.70498109299,FL_SAC_OnlyCosts_Table4_v3
6,-2773.881538435591,10607.746721463433,FL_SAC_OnlyCosts_Table4_v3
6,-2773.887898091058,10607.836048215051,FL_SAC_OnlyCosts_Table4_v3
9,-884.4440739956975,3863.996278925404,FL_SAC_OnlyCosts_Table4_v3
9,-884.5166803503067,3864.440318929279,FL_SAC_OnlyCosts_Table4_v3
9,-884.4427005468087,3863.956959476289,FL_SAC_OnlyCosts_Table4_v3
10,-1028.6349317234474,4269.19308028115,FL_SAC_OnlyCosts_Table4_v3
10,-1028.6377843315167,4269.218724397813,FL_SAC_OnlyCosts_Table4_v3
10,-1028.6425165146486,4269.251010043933,FL_SAC_OnlyCosts_Table4_v3
14,-905.2279118415682,3786.9300116817644,FL_SAC_OnlyCosts_Table4_v3
14,-905.1997803597217,3786.7775430864276,FL_SAC_OnlyCosts_Table4_v3
14,-905.1915711258468,3786.7344520855386,FL_SAC_OnlyCosts_Table4_v3
15,-695.381359291509,2958.7319857028174,FL_SAC_OnlyCosts_Table4_v3
15,-695.3825289106144,2958.723477893817,FL_SAC_OnlyCosts_Table4_v3
15,-695.4118929311844,2958.9521440983544,FL_SAC_OnlyCosts_Table4_v3
