Building,Total Profit,Total Emissions,Setup,Time
1,-1164.6630830834933,5753.938987101517,LL_TD3_OnlyCost_Table3,20001.391488790512
1,-1266.1511340894463,6431.124609484647,LL_TD3_OnlyCost_Table3,20001.391488790512
1,-1266.15106525651,6431.124635073088,LL_TD3_OnlyCost_Table3,20001.391488790512
2,-1168.918210754399,4499.912878100628,LL_TD3_OnlyCost_Table3,20001.391488790512
2,-2454.132401710074,10988.846508067281,LL_TD3_OnlyCost_Table3,20001.391488790512
2,-1168.917986620283,4499.912982304703,LL_TD3_OnlyCost_Table3,20001.391488790512
3,-356.43582785566383,1709.250039672707,LL_TD3_OnlyCost_Table3,20001.391488790512
3,-358.07272491353615,1732.9009188174828,LL_TD3_OnlyCost_Table3,20001.391488790512
3,-346.56718958506303,1664.2119722315297,LL_TD3_OnlyCost_Table3,20001.391488790512
4,-1001.4373950865148,4028.828103427922,LL_TD3_OnlyCost_Table3,20001.391488790512
4,-985.4892783970528,4089.0068898586774,LL_TD3_OnlyCost_Table3,20001.391488790512
4,-985.4892588699416,4089.0068977706387,LL_TD3_OnlyCost_Table3,20001.391488790512
5,-1175.6623883691445,4752.964768451478,LL_TD3_OnlyCost_Table3,20001.391488790512
5,-1108.3358381395444,4536.154780110998,LL_TD3_OnlyCost_Table3,20001.391488790512
5,-1108.3357620956383,4536.154814475149,LL_TD3_OnlyCost_Table3,20001.391488790512
6,-2776.0936871127583,10656.500164115847,LL_TD3_OnlyCost_Table3,20001.391488790512
6,-2763.2847299911605,10583.52050595887,LL_TD3_OnlyCost_Table3,20001.391488790512
6,-2774.3636889732115,10640.601670797932,LL_TD3_OnlyCost_Table3,20001.391488790512
7,-797.4775075896109,3902.993022341674,LL_TD3_OnlyCost_Table3,20001.391488790512
7,-817.9096468031078,4045.9158295606208,LL_TD3_OnlyCost_Table3,20001.391488790512
7,-728.0599604101244,3433.5279792852293,LL_TD3_OnlyCost_Table3,20001.391488790512
8,-2788.0215625810006,10173.265519954803,LL_TD3_OnlyCost_Table3,20001.391488790512
8,-2774.0041315652147,10095.841354873713,LL_TD3_OnlyCost_Table3,20001.391488790512
8,-2754.2121710015863,9900.111184210795,LL_TD3_OnlyCost_Table3,20001.391488790512
9,-866.5215625103024,3730.729254236833,LL_TD3_OnlyCost_Table3,20001.391488790512
9,-916.2983795789847,3956.1725803792765,LL_TD3_OnlyCost_Table3,20001.391488790512
9,-874.3590963630312,3783.3875337049294,LL_TD3_OnlyCost_Table3,20001.391488790512
10,-1002.1910321475613,4071.215411206591,LL_TD3_OnlyCost_Table3,20001.391488790512
10,-1019.7237558820215,4208.507320516551,LL_TD3_OnlyCost_Table3,20001.391488790512
10,-1019.724231315755,4208.507140960732,LL_TD3_OnlyCost_Table3,20001.391488790512
11,-1223.1621607435607,5009.394754775808,LL_TD3_OnlyCost_Table3,20001.391488790512
11,-1223.162133669598,5009.394765986074,LL_TD3_OnlyCost_Table3,20001.391488790512
11,-1115.8893924124557,4237.767323838748,LL_TD3_OnlyCost_Table3,20001.391488790512
12,-1152.5166099899193,4287.403556533511,LL_TD3_OnlyCost_Table3,20001.391488790512
12,-1146.4996220530563,4225.468881464675,LL_TD3_OnlyCost_Table3,20001.391488790512
