Building,Total Profit,Total Emissions,Setup,Time
1,-1263.8412760241254,6422.607347854767,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
1,-1245.3646307654278,6289.606625689802,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
1,-1308.1915887189693,6681.428848431185,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
2,-1166.019039029823,4476.130287103254,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
2,-1169.0074259044718,4496.63679959171,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
2,-1179.487719615223,4547.704270771061,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
3,-463.4550244178106,2244.1539400047104,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
3,-358.12958636859884,1730.8226259016246,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
3,-363.9397449463441,1770.8762447226213,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
4,-985.4857791532069,4089.0988098812672,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
4,-982.2749281299997,4075.3946355054195,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
4,-1055.6005892046417,4567.740205845248,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
5,-1105.1889869013564,4522.944448868171,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
5,-1105.1214783000007,4522.542528608434,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
5,-1108.351357167404,4533.65175943725,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
6,-2776.0956160740297,10654.066482381035,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
6,-2776.073764713154,10656.584376630219,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
6,-2776.02504186371,10654.347795511329,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
7,-796.7305666449831,3930.664898100624,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
7,-800.3646629769468,3961.09539092007,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
7,-827.9268217819326,4125.212041248731,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
8,-2752.327879589784,9894.10365035989,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
8,-2754.235839166479,9900.310460162655,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
8,-2755.234526619889,9899.218627415887,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
9,-874.2189938432065,3779.1769192092192,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
9,-908.103567838957,3851.4864495393244,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
9,-874.4149989250609,3781.1629543818867,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
10,-1016.5098907499993,4194.894882949273,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
10,-1019.6279212878288,4205.851176147065,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
10,-1016.5098907499993,4194.894882949273,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
11,-1259.4889565249425,5209.933918572337,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
11,-1223.1803233148987,5008.030141080292,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
11,-1223.1975666622182,5007.390995841407,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
12,-1138.0624540567555,4023.4134149691295,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
12,-1156.9762917134433,4293.988910341372,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
12,-1152.5493991573842,4285.910192578765,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
13,-689.7848914161142,3128.22927948267,LL_PPO_OnlyCosts_Table3_v2,-6789.9160442352295
