Building,Total Profit,Total Emissions,Setup
7,-505.69309065990393,1836.9529956949684,NEW_FL_DDPG_TRADEOFF_Beta0
7,-504.531879229393,1833.5577583193258,NEW_FL_DDPG_TRADEOFF_Beta0
7,-510.0546857204967,1850.5543876327533,NEW_FL_DDPG_TRADEOFF_Beta0
3,-245.64286882246398,795.6892862473208,NEW_FL_DDPG_TRADEOFF_Beta0
3,-243.85967790865053,804.4793299829481,NEW_FL_DDPG_TRADEOFF_Beta0
3,-243.8901893624617,807.2916162978185,NEW_FL_DDPG_TRADEOFF_Beta0
4,-919.7527101871536,2740.367409351563,NEW_FL_DDPG_TRADEOFF_Beta0
4,-919.7057334517153,2735.8772123467074,NEW_FL_DDPG_TRADEOFF_Beta0
4,-919.8714329811672,2731.7101852055685,NEW_FL_DDPG_TRADEOFF_Beta0
5,-1046.1122357183233,3300.764069475989,NEW_FL_DDPG_TRADEOFF_Beta0
5,-1046.6799301660442,3285.558962096959,NEW_FL_DDPG_TRADEOFF_Beta0
5,-1046.7069426148078,3285.2164853067497,NEW_FL_DDPG_TRADEOFF_Beta0
9,-738.3159689976351,2408.942711455808,NEW_FL_DDPG_TRADEOFF_Beta0
9,-738.6087109845985,2398.755730397198,NEW_FL_DDPG_TRADEOFF_Beta0
9,-738.4212789921745,2397.675704548339,NEW_FL_DDPG_TRADEOFF_Beta0
10,-915.8181154211004,2733.4749854248703,NEW_FL_DDPG_TRADEOFF_Beta0
10,-915.0720184890457,2723.157654899267,NEW_FL_DDPG_TRADEOFF_Beta0
10,-915.2009186663274,2726.4313000416973,NEW_FL_DDPG_TRADEOFF_Beta0
11,-1053.9618542217518,3038.308934146669,NEW_FL_DDPG_TRADEOFF_Beta0
11,-1053.7181123507835,3043.8989593267042,NEW_FL_DDPG_TRADEOFF_Beta0
11,-1053.8339305103038,3043.10049579717,NEW_FL_DDPG_TRADEOFF_Beta0
16,-1007.7799628719689,3240.6292614730196,NEW_FL_DDPG_TRADEOFF_Beta0
16,-1007.7398592161793,3228.795800317322,NEW_FL_DDPG_TRADEOFF_Beta0
16,-1006.228654775956,3211.561236406716,NEW_FL_DDPG_TRADEOFF_Beta0
23,-920.3823238833861,2774.5591193795326,NEW_FL_DDPG_TRADEOFF_Beta0
23,-921.9216655112674,2757.599487086132,NEW_FL_DDPG_TRADEOFF_Beta0
23,-921.5003661401266,2758.4285863305045,NEW_FL_DDPG_TRADEOFF_Beta0
25,-1346.076634950384,3884.204891689585,NEW_FL_DDPG_TRADEOFF_Beta0
25,-1346.7040013565029,3867.9555691830133,NEW_FL_DDPG_TRADEOFF_Beta0
25,-1346.647467647542,3866.0626786202697,NEW_FL_DDPG_TRADEOFF_Beta0
26,-1778.4311090232952,5846.542203215877,NEW_FL_DDPG_TRADEOFF_Beta0
26,-1778.531493441492,5834.239662859324,NEW_FL_DDPG_TRADEOFF_Beta0
26,-1778.2236116967108,5849.536040740988,NEW_FL_DDPG_TRADEOFF_Beta0
27,-1046.3039626371315,2999.681971896645,NEW_FL_DDPG_TRADEOFF_Beta0
27,-1046.8366491617462,2972.3183089155755,NEW_FL_DDPG_TRADEOFF_Beta0
27,-1046.2311728596574,3001.240251400666,NEW_FL_DDPG_TRADEOFF_Beta0
30,-595.0543309219709,1768.965081796862,NEW_FL_DDPG_TRADEOFF_Beta0
30,-595.119205204075,1758.7149617335904,NEW_FL_DDPG_TRADEOFF_Beta0
30,-594.8718614742648,1764.4427826449296,NEW_FL_DDPG_TRADEOFF_Beta0
1,-816.0970132897972,3157.1469474407268,NEW_FL_DDPG_TRADEOFF_Beta0
1,-814.5446969265854,3138.3937767805387,NEW_FL_DDPG_TRADEOFF_Beta0
1,-815.4060673742903,3152.708623997914,NEW_FL_DDPG_TRADEOFF_Beta0
24,-299.2338582341936,1474.202121702623,NEW_FL_DDPG_TRADEOFF_Beta0
24,-300.31422083701904,1476.6089339240466,NEW_FL_DDPG_TRADEOFF_Beta0
24,-299.8279513681891,1477.3169669766903,NEW_FL_DDPG_TRADEOFF_Beta0
12,-1135.735826770155,3095.177061597221,NEW_FL_DDPG_TRADEOFF_Beta0
12,-1136.233327894958,3094.807763891453,NEW_FL_DDPG_TRADEOFF_Beta0
12,-1135.9423962149644,3087.6002418653397,NEW_FL_DDPG_TRADEOFF_Beta0
13,-468.74638295833694,1572.8639912028304,NEW_FL_DDPG_TRADEOFF_Beta0
13,-467.915365535432,1572.4167245181513,NEW_FL_DDPG_TRADEOFF_Beta0
13,-467.6997854882459,1568.2031562200839,NEW_FL_DDPG_TRADEOFF_Beta0
14,-771.1535387210336,2315.3291483895346,NEW_FL_DDPG_TRADEOFF_Beta0
14,-770.1438549028228,2316.21716093026,NEW_FL_DDPG_TRADEOFF_Beta0
14,-770.7412828309358,2320.7742478651735,NEW_FL_DDPG_TRADEOFF_Beta0
15,-595.2187235391485,1895.8685489152165,NEW_FL_DDPG_TRADEOFF_Beta0
15,-594.9639000533383,1893.6667749533717,NEW_FL_DDPG_TRADEOFF_Beta0
15,-595.1796927033373,1878.5369299308593,NEW_FL_DDPG_TRADEOFF_Beta0
19,-296.39218460599216,822.1889046148694,NEW_FL_DDPG_TRADEOFF_Beta0
19,-296.5162606969988,835.1846584281967,NEW_FL_DDPG_TRADEOFF_Beta0
19,-296.8085889966892,838.0148247184666,NEW_FL_DDPG_TRADEOFF_Beta0
20,-1341.8988130502303,4414.360859484754,NEW_FL_DDPG_TRADEOFF_Beta0
20,-1342.864497364594,4423.177284577104,NEW_FL_DDPG_TRADEOFF_Beta0
20,-1342.7497287689575,4421.01286445345,NEW_FL_DDPG_TRADEOFF_Beta0
22,-752.7928409024956,2331.5031647440724,NEW_FL_DDPG_TRADEOFF_Beta0
22,-752.6886449722562,2324.4809344914215,NEW_FL_DDPG_TRADEOFF_Beta0
22,-752.6801573247657,2326.9569196260127,NEW_FL_DDPG_TRADEOFF_Beta0
28,-612.9007277134895,1617.8734059098856,NEW_FL_DDPG_TRADEOFF_Beta0
28,-613.5264074413709,1617.8792080247958,NEW_FL_DDPG_TRADEOFF_Beta0
28,-613.0479561166579,1610.3736900224844,NEW_FL_DDPG_TRADEOFF_Beta0
29,-904.6887162970725,2641.5915821340914,NEW_FL_DDPG_TRADEOFF_Beta0
29,-903.619229852328,2624.254003931178,NEW_FL_DDPG_TRADEOFF_Beta0
29,-903.9172208027825,2627.6002953889447,NEW_FL_DDPG_TRADEOFF_Beta0
6,-2743.094318193156,9426.157623895937,NEW_FL_DDPG_TRADEOFF_Beta0
6,-2741.6882263316143,9426.321633173604,NEW_FL_DDPG_TRADEOFF_Beta0
6,-2741.1127542595,9445.183081060253,NEW_FL_DDPG_TRADEOFF_Beta0
17,-1763.1409827139312,5383.572376516823,NEW_FL_DDPG_TRADEOFF_Beta0
17,-1763.413584823171,5432.39309501295,NEW_FL_DDPG_TRADEOFF_Beta0
17,-1763.190407098368,5401.064390562842,NEW_FL_DDPG_TRADEOFF_Beta0
8,-2770.1051758906488,8582.936459594244,NEW_FL_DDPG_TRADEOFF_Beta0
8,-2770.6598541376743,8575.994165464857,NEW_FL_DDPG_TRADEOFF_Beta0
8,-2769.561749323233,8572.628501315463,NEW_FL_DDPG_TRADEOFF_Beta0
2,-1118.371966907233,3491.9195091407237,NEW_FL_DDPG_TRADEOFF_Beta0
2,-1119.1460691186285,3485.093024146688,NEW_FL_DDPG_TRADEOFF_Beta0
2,-1119.4051244408201,3480.5230819469834,NEW_FL_DDPG_TRADEOFF_Beta0
18,-1564.2403199318026,5072.847296475059,NEW_FL_DDPG_TRADEOFF_Beta0
18,-1565.0459101655194,5079.483002419132,NEW_FL_DDPG_TRADEOFF_Beta0
18,-1564.3396452972997,5070.209877183182,NEW_FL_DDPG_TRADEOFF_Beta0
21,-1975.7372816079728,6193.012246374881,NEW_FL_DDPG_TRADEOFF_Beta0
21,-1975.2497322999882,6203.516489101218,NEW_FL_DDPG_TRADEOFF_Beta0
21,-1973.5617927802618,6175.194788577798,NEW_FL_DDPG_TRADEOFF_Beta0
