Building,Total Profit,Total Emissions,Setup
7,-545.1964526705322,2027.9933296686606,NEW_FL_DDPG_TRADEOFF_Beta08
7,-546.6828577855615,2038.0048814994602,NEW_FL_DDPG_TRADEOFF_Beta08
7,-546.8460907381254,2042.8474855147094,NEW_FL_DDPG_TRADEOFF_Beta08
16,-991.2657496793253,3119.1799845107275,NEW_FL_DDPG_TRADEOFF_Beta08
16,-992.2199937778327,3120.115303567832,NEW_FL_DDPG_TRADEOFF_Beta08
16,-990.2519260769827,3146.929598045238,NEW_FL_DDPG_TRADEOFF_Beta08
19,-320.907963576844,863.0799828524213,NEW_FL_DDPG_TRADEOFF_Beta08
19,-321.6290020279498,873.8893857166156,NEW_FL_DDPG_TRADEOFF_Beta08
19,-321.9951867377678,871.0661120168712,NEW_FL_DDPG_TRADEOFF_Beta08
24,-287.09697093856954,1479.9242893596042,NEW_FL_DDPG_TRADEOFF_Beta08
24,-287.5516733301441,1476.9532214498843,NEW_FL_DDPG_TRADEOFF_Beta08
24,-288.02503662356116,1483.1681978797765,NEW_FL_DDPG_TRADEOFF_Beta08
1,-885.7206941458808,3812.7393256419855,NEW_FL_DDPG_TRADEOFF_Beta08
1,-887.8575923798672,3827.6744744234193,NEW_FL_DDPG_TRADEOFF_Beta08
1,-882.7494387225581,3792.218860987531,NEW_FL_DDPG_TRADEOFF_Beta08
11,-1053.4649386138615,2941.7049474485743,NEW_FL_DDPG_TRADEOFF_Beta08
11,-1053.511938911754,2933.5232262386985,NEW_FL_DDPG_TRADEOFF_Beta08
11,-1053.2009882184134,2923.2425446366206,NEW_FL_DDPG_TRADEOFF_Beta08
12,-1139.7971888908965,2855.215004317652,NEW_FL_DDPG_TRADEOFF_Beta08
12,-1139.9268354220312,2810.0674121896013,NEW_FL_DDPG_TRADEOFF_Beta08
12,-1139.8198348010874,2854.6316672679563,NEW_FL_DDPG_TRADEOFF_Beta08
27,-1052.2797192017042,2927.155478984707,NEW_FL_DDPG_TRADEOFF_Beta08
27,-1052.5104561298529,2913.5536935953987,NEW_FL_DDPG_TRADEOFF_Beta08
27,-1052.65230819815,2914.8764706845564,NEW_FL_DDPG_TRADEOFF_Beta08
2,-1081.1270955163077,3331.664061121811,NEW_FL_DDPG_TRADEOFF_Beta08
2,-1081.003388650538,3334.6152459145374,NEW_FL_DDPG_TRADEOFF_Beta08
2,-1080.874032698996,3336.8516458736103,NEW_FL_DDPG_TRADEOFF_Beta08
4,-918.3598532368094,2717.933591582326,NEW_FL_DDPG_TRADEOFF_Beta08
4,-918.4309851961478,2719.713421059068,NEW_FL_DDPG_TRADEOFF_Beta08
