Building,Total Profit,Total Emissions,Setup
7,-796.7440020270751,3930.5859383341067,FL_PPO_OnlyEmissions_Table4_v3
7,-796.7433451395987,3930.5862413488608,FL_PPO_OnlyEmissions_Table4_v3
7,-796.743324833946,3930.586231446333,FL_PPO_OnlyEmissions_Table4_v3
3,-358.0247088525766,1729.3411384855171,FL_PPO_OnlyEmissions_Table4_v3
3,-358.4986593515383,1731.8684460896711,FL_PPO_OnlyEmissions_Table4_v3
3,-354.9182108318654,1719.6802982479448,FL_PPO_OnlyEmissions_Table4_v3
4,-985.683537034893,4086.412520471683,FL_PPO_OnlyEmissions_Table4_v3
4,-985.6341140277146,4086.1066676185574,FL_PPO_OnlyEmissions_Table4_v3
4,-985.6085458075557,4085.2484432733813,FL_PPO_OnlyEmissions_Table4_v3
5,-1108.455434871234,4533.0078115308415,FL_PPO_OnlyEmissions_Table4_v3
5,-1108.621883733247,4533.7779181468295,FL_PPO_OnlyEmissions_Table4_v3
5,-1108.3530333467008,4532.604896462529,FL_PPO_OnlyEmissions_Table4_v3
9,-874.2892216764678,3779.9077617362345,FL_PPO_OnlyEmissions_Table4_v3
9,-874.1028307976277,3779.639151048241,FL_PPO_OnlyEmissions_Table4_v3
9,-874.3699405957132,3780.1696724726085,FL_PPO_OnlyEmissions_Table4_v3
10,-1019.8782410136301,4205.758088830062,FL_PPO_OnlyEmissions_Table4_v3
10,-1019.7958418581095,4205.100052374627,FL_PPO_OnlyEmissions_Table4_v3
10,-1019.6165448843291,4204.487601987646,FL_PPO_OnlyEmissions_Table4_v3
11,-1223.2473828087045,5006.0805023926205,FL_PPO_OnlyEmissions_Table4_v3
11,-1223.341538892273,5006.459312716158,FL_PPO_OnlyEmissions_Table4_v3
11,-1223.3595966010462,5007.0166673600625,FL_PPO_OnlyEmissions_Table4_v3
16,-1252.5051801887687,5226.652938721288,FL_PPO_OnlyEmissions_Table4_v3
16,-1252.5829684451708,5226.6232126349605,FL_PPO_OnlyEmissions_Table4_v3
16,-1252.5711411016282,5226.811442736026,FL_PPO_OnlyEmissions_Table4_v3
23,-1062.512622449188,3964.065206458697,FL_PPO_OnlyEmissions_Table4_v3
23,-1062.5315687823581,3963.6562400041516,FL_PPO_OnlyEmissions_Table4_v3
23,-1061.842120568814,3961.6729936348497,FL_PPO_OnlyEmissions_Table4_v3
25,-1439.4352562819365,5093.062121767054,FL_PPO_OnlyEmissions_Table4_v3
25,-1439.3964192967082,5092.628034044102,FL_PPO_OnlyEmissions_Table4_v3
25,-1439.4402834939708,5092.375468180622,FL_PPO_OnlyEmissions_Table4_v3
26,-1833.1617439184406,7169.57816110376,FL_PPO_OnlyEmissions_Table4_v3
26,-1833.266555615095,7169.682447617902,FL_PPO_OnlyEmissions_Table4_v3
26,-1833.290168496415,7169.329726938819,FL_PPO_OnlyEmissions_Table4_v3
27,-1129.8352340444776,4495.269247848985,FL_PPO_OnlyEmissions_Table4_v3
27,-1129.8833160261067,4495.639466571296,FL_PPO_OnlyEmissions_Table4_v3
27,-1129.6359559256157,4494.411512136103,FL_PPO_OnlyEmissions_Table4_v3
30,-722.6224631486308,3139.137671778858,FL_PPO_OnlyEmissions_Table4_v3
30,-722.6522870009493,3139.3890285582497,FL_PPO_OnlyEmissions_Table4_v3
30,-719.382703998918,3128.511928294038,FL_PPO_OnlyEmissions_Table4_v3
1,-1262.9367756299955,6417.51235744809,FL_PPO_OnlyEmissions_Table4_v3
1,-1262.9367756299955,6417.51235744809,FL_PPO_OnlyEmissions_Table4_v3
1,-1262.9367756299955,6417.51235744809,FL_PPO_OnlyEmissions_Table4_v3
24,-591.4125318884902,3640.642377931064,FL_PPO_OnlyEmissions_Table4_v3
24,-591.4125192984276,3640.6423835878477,FL_PPO_OnlyEmissions_Table4_v3
24,-591.41251759908,3640.64238441084,FL_PPO_OnlyEmissions_Table4_v3
12,-1174.2118209692246,4388.76784008668,FL_PPO_OnlyEmissions_Table4_v3
12,-1212.6447149852138,4624.980133143732,FL_PPO_OnlyEmissions_Table4_v3
12,-1149.302301990008,4273.791287135646,FL_PPO_OnlyEmissions_Table4_v3
13,-689.7884387563287,3120.371980804203,FL_PPO_OnlyEmissions_Table4_v3
13,-713.3411382287583,3242.791626941151,FL_PPO_OnlyEmissions_Table4_v3
13,-687.2596942499976,3114.9501034876353,FL_PPO_OnlyEmissions_Table4_v3
14,-964.6638498240056,4033.331146248854,FL_PPO_OnlyEmissions_Table4_v3
14,-932.7723587415455,3889.585215512585,FL_PPO_OnlyEmissions_Table4_v3
14,-978.3836863077996,4101.157411133391,FL_PPO_OnlyEmissions_Table4_v3
15,-683.9735966649974,2877.5249842943826,FL_PPO_OnlyEmissions_Table4_v3
15,-764.4208951813376,3236.820833330933,FL_PPO_OnlyEmissions_Table4_v3
15,-684.410043789959,2878.582734127357,FL_PPO_OnlyEmissions_Table4_v3
19,-490.6089374564611,2218.8130325453017,FL_PPO_OnlyEmissions_Table4_v3
19,-397.81268174000047,1756.197293219307,FL_PPO_OnlyEmissions_Table4_v3
19,-456.7138542212047,2029.0537559598486,FL_PPO_OnlyEmissions_Table4_v3
20,-1508.5044347200057,5990.700803291578,FL_PPO_OnlyEmissions_Table4_v3
20,-1548.2292841427466,6149.1825235868655,FL_PPO_OnlyEmissions_Table4_v3
20,-1589.9980305406846,6391.305301789188,FL_PPO_OnlyEmissions_Table4_v3
22,-865.4504734905855,3347.688318080409,FL_PPO_OnlyEmissions_Table4_v3
22,-839.2190425619217,3222.4321324571756,FL_PPO_OnlyEmissions_Table4_v3
22,-826.4282369949927,3164.8398377734165,FL_PPO_OnlyEmissions_Table4_v3
28,-665.4161364049951,2535.9797417103005,FL_PPO_OnlyEmissions_Table4_v3
28,-755.4684063012037,2942.184892154332,FL_PPO_OnlyEmissions_Table4_v3
28,-698.3872146708563,2646.4019750739435,FL_PPO_OnlyEmissions_Table4_v3
29,-1058.9667869990708,4134.316487712203,FL_PPO_OnlyEmissions_Table4_v3
29,-1065.3464053976954,4168.270131930327,FL_PPO_OnlyEmissions_Table4_v3
29,-1059.6196200575996,4138.339231190652,FL_PPO_OnlyEmissions_Table4_v3
6,-2772.8793262699955,10642.88791292505,FL_PPO_OnlyEmissions_Table4_v3
6,-2772.8793262699955,10642.88791292505,FL_PPO_OnlyEmissions_Table4_v3
6,-2772.8793262699955,10642.88791292505,FL_PPO_OnlyEmissions_Table4_v3
17,-1842.590061299998,6625.142563719071,FL_PPO_OnlyEmissions_Table4_v3
17,-1842.590061299998,6625.142563719071,FL_PPO_OnlyEmissions_Table4_v3
17,-1842.590061299998,6625.142563719071,FL_PPO_OnlyEmissions_Table4_v3
8,-2750.9978333000104,9886.498925287273,FL_PPO_OnlyEmissions_Table4_v3
8,-2750.9978333000104,9886.498925287273,FL_PPO_OnlyEmissions_Table4_v3
8,-2750.9978333000104,9886.498925287273,FL_PPO_OnlyEmissions_Table4_v3
2,-1165.7040444699956,4486.300561874969,FL_PPO_OnlyEmissions_Table4_v3
2,-1165.7040444699956,4486.300561874969,FL_PPO_OnlyEmissions_Table4_v3
2,-1165.7040444699956,4486.300561874969,FL_PPO_OnlyEmissions_Table4_v3
18,-1696.248853639994,6825.588934166395,FL_PPO_OnlyEmissions_Table4_v3
18,-1696.248853639994,6825.588934166395,FL_PPO_OnlyEmissions_Table4_v3
18,-1696.248853639994,6825.588934166395,FL_PPO_OnlyEmissions_Table4_v3
