Building,Total Profit,Total Emissions,Setup
1,-936.4964185113856,4167.002973345196,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
1,-952.1639306855018,4310.1294591943515,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
1,-946.7741636241933,4263.364412818088,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
2,-1130.5477729873164,3740.5466198955255,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
2,-1132.4788669551426,3729.017465255489,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
2,-1129.8112177913754,3748.340023285176,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
3,-351.0991566387298,1246.775455684386,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
3,-351.5134199540469,1246.1683741459317,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
3,-354.3990490930876,1256.3262187146913,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
4,-959.3706193323375,3240.0054006780947,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
4,-959.545699158366,3210.117632691739,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
4,-961.0084190998072,3214.2243988118926,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
5,-1088.563531379155,3777.088140887258,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
5,-1088.9902578188494,3748.9837767782205,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
5,-1089.1162233079579,3750.2521238347,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
6,-2715.043348777981,9836.496062197151,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
6,-2717.1043838989635,9717.122795896912,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
6,-2716.0544169537848,9764.349707185569,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
7,-608.9682152864202,2443.0198074360924,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
7,-611.6469645629446,2438.4911938996524,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
7,-611.9678126960388,2441.2412869310415,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
8,-2737.7813625704534,9320.033577148291,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
8,-2737.57647310659,9327.538815810576,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
8,-2737.621178177962,9326.373108497753,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
9,-838.560624590603,3079.8098661555473,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
9,-840.1926669715359,3073.805945566142,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
9,-840.569485084169,3081.0621926117415,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
10,-1014.3359969961982,3562.266533615672,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
10,-1004.3887381556038,3557.5098685931252,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
10,-1008.9499117136583,3560.1724730178516,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
11,-1075.933366949857,3548.26744841241,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
11,-1068.1984210812527,3542.6399851729834,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
11,-1072.90739402944,3530.663775723584,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
12,-1137.0827353987072,3420.4558386520034,FL_DDPG_1Cluster_OnlyEmissions_AvgAgg_Fig7
