Building,Total Profit,Total Emissions,Setup,Time
1,-1714.5249972017427,9012.980633488682,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
1,-1265.6391123403116,6426.408459600721,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
1,-1266.1511366278603,6431.124608590856,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
2,-1165.7040444699956,4486.300561874969,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
2,-1165.7040444699956,4486.300561874969,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
2,-1165.7040444699956,4486.300561874969,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
3,-354.8583669999963,1719.2886666884938,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
3,-354.8583669999963,1719.2886666884938,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
3,-354.8583669999963,1719.2886666884938,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
4,-982.2749281299997,4075.3946355054195,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
4,-982.2749281299997,4075.3946355054195,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
4,-982.2749281299997,4075.3946355054195,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
5,-1105.1214783000007,4522.542528608434,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
5,-1108.4763220721302,4533.4164839757295,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
5,-1105.1214783000007,4522.542528608434,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
6,-2776.0936872678617,10656.500164067818,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
6,-2772.820191156312,10642.69543518832,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
6,-2772.8793262699955,10642.88791292505,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
7,-793.5300297600002,3916.97349463678,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
7,-796.7601868614504,3930.09117735562,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
7,-793.5300297600002,3916.97349463678,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
8,-2750.9978333000104,9886.498925287273,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
8,-2750.9978333000104,9886.498925287273,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
8,-2750.9978333000104,9886.498925287273,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
9,-871.2714416796973,3770.105550916773,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
9,-871.1447585899972,3769.775274463588,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
9,-874.3591195878619,3783.3875256063507,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
10,-1016.5098907499993,4194.894882949273,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
10,-1016.5098907499993,4194.894882949273,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
10,-1016.5098907499993,4194.894882949273,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
11,-1223.1659506259512,5009.345390433762,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
11,-1291.419345922321,5116.525814275914,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
11,-1223.2149653435508,5007.380005755443,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
12,-1152.8560638759832,4284.868963278782,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
12,-1149.302301990008,4273.791287135646,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
12,-1152.551800550784,4286.142941530224,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
13,-687.2596942499976,3114.9501034876353,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
13,-687.2596942499976,3114.9501034876353,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
13,-690.7016217520771,3126.4383079800496,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
14,-898.3982593378656,3720.293892320801,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
14,-900.5769961418458,3716.6600990950446,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
14,-898.3982593378656,3720.293892320801,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
15,-687.2427510326413,2887.8880497821783,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
15,-683.9735966649974,2877.5249842943826,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
15,-683.9735966649974,2877.5249842943826,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
16,-1252.3911262678714,5229.369213665733,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
16,-1249.1767652700064,5215.756962522972,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
16,-1249.1767652700064,5215.756962522972,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
17,-1842.590061299998,6625.142563719071,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
17,-1842.590061299998,6625.142563719071,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
17,-1845.9243775120176,6635.861992284316,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
18,-1699.472506026065,6837.758165427935,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
18,-1699.4632146378597,6839.201185309155,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
18,-1999.7996906758149,9105.310239329914,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
19,-397.81268174000047,1756.197293219307,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
19,-401.02704273786566,1769.809544362069,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
19,-397.81268174000047,1756.197293219307,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
20,-1511.7187957178708,6004.313054434341,NEW_LL_PPO_OnlyCosts_v6,-6866.567301988602
