Building,Total Profit,Total Emissions,Setup
1,-1305.006559896502,6648.21453260356,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
1,-1319.3762676054362,6739.132426638128,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
1,-1314.2396362356958,6701.421384972508,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
7,-866.6246335372795,4314.8305164403355,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
7,-868.2414465281522,4321.263936711563,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
7,-880.5982565862312,4379.802586716957,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
3,-390.364036391152,1920.6352253202,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
3,-391.650235556999,1927.5359772066997,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
3,-392.1637554712727,1930.8197675288573,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
4,-1017.38698117216,4290.347530009438,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
4,-1017.7354837774524,4292.820320085995,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
4,-1017.8342846902434,4293.2896274917475,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
5,-1138.9300354847828,4725.7017488791,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
5,-1138.758040065924,4725.18269853036,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
5,-1139.4376304813125,4728.550193838565,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
9,-909.4484870172633,3999.277291360858,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
9,-911.2942437910306,4009.7667799793157,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
9,-910.3352009810206,4004.277965768711,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
11,-1236.4629085047347,5068.637617581433,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
11,-1237.479555139168,5075.341528478395,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
11,-1234.0919782112526,5057.591114393714,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
12,-1172.1553422819823,4446.248740692255,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
12,-1172.5759592196364,4446.180168621684,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
12,-1172.8944014174185,4448.16466536568,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
16,-1279.7129194798288,5349.1075991294765,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
16,-1281.0138143812947,5354.696291775686,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
16,-1277.2459136983389,5324.798685758761,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
23,-1087.7738785036322,4105.44249723996,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
23,-1088.5596158465062,4108.401184454629,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
23,-1088.5326105076156,4106.155691520666,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
25,-1470.116770696549,5284.334069693965,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
25,-1469.4218602571864,5283.573492535,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
25,-1468.934372133769,5280.079073246667,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
26,-1844.5245897168181,7304.7470235655965,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
26,-1844.2355415187812,7304.4625385458385,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
26,-1844.7806466958857,7307.176596880777,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
27,-1148.2322722047286,4633.990983244308,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
27,-1149.3043300303063,4639.5354648768825,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
27,-1149.2853948533236,4639.6150175406165,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
30,-752.033546852515,3330.651802932032,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
30,-752.9107168469378,3336.339119163864,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
30,-752.4906666842717,3334.8236347802044,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
13,-732.6813442273766,3418.421446286591,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
13,-732.4873345939784,3416.533665514439,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
13,-730.9953752243836,3405.876586113489,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
14,-924.2722173888246,3904.63431113377,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
14,-923.8501866166786,3896.566317332697,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
14,-923.765146841359,3896.328129975067,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
15,-704.843736575707,3014.6721983559646,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
15,-704.5636813788958,3011.4145291393957,FL_TD3_5Cluster_OnlyEmissions_wAgg_Fig7
