Building,Total Profit,Total Emissions,Setup,Time
1,-1259.148459289995,6402.685661378015,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
1,-1262.3628202878597,6416.29791252078,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
1,-1259.148459289995,6402.685661378015,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
2,-1164.033125059996,4480.49764562594,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
2,-1164.033125059996,4480.49764562594,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
2,-1167.2474860578611,4494.109896768701,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
3,-353.5143018399963,1713.4374313106464,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
3,-356.7286628378619,1727.0496824534084,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
3,-356.7286628378619,1727.0496824534084,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
4,-980.3813178299997,4068.2036451987706,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
4,-983.5956788278654,4081.8158963415317,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
4,-980.3813178299997,4068.2036451987706,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
5,-1101.4263568300005,4508.384183805777,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
5,-1101.4263568300005,4508.384183805777,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
5,-1101.4263568300005,4508.384183805777,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
6,-2767.899458939995,10626.03801634994,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
6,-2771.113819937861,10639.650267492707,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
6,-2767.899458939995,10626.03801634994,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
7,-792.3713928600002,3911.7394544299145,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
7,-792.3713928600002,3911.7394544299145,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
7,-795.6069363696884,3924.6669203159445,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
8,-2753.0314229178753,9896.107410764029,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
8,-2749.8170619200096,9882.495159621263,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
8,-2753.0314229178753,9896.107410764029,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
9,-869.0772687799974,3760.6156398398443,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
9,-872.2916297778621,3774.227890982607,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
9,-869.0772687799974,3760.6156398398443,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
10,-1015.7810360899991,4191.876220665624,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
10,-1015.7810360899991,4191.876220665624,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
10,-1015.7810360899991,4191.876220665624,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
11,-1218.141986209998,4990.443572967272,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
11,-1221.3563472078629,5004.055824110031,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
11,-1218.141986209998,4990.443572967272,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
12,-1147.2724613578732,4273.883686419062,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
12,-1144.058100360008,4260.2714352763005,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
12,-1144.058100360008,4260.2714352763005,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
13,-689.4022898778626,3125.278392366835,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
13,-686.1879288799973,3111.6661412240746,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
13,-686.1879288799973,3111.6661412240746,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
14,-890.3574492200006,3687.816968901377,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
14,-890.3574492200006,3687.816968901377,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
14,-893.5718102178656,3701.4292200441355,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
15,-682.7121161649974,2873.529247495127,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
15,-685.9264771628623,2887.1414986378904,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
15,-682.7121161649974,2873.529247495127,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
16,-1245.8338049078714,5210.85278091215,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
16,-1242.6194439100063,5197.240529769389,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
16,-1245.8338049078714,5210.85278091215,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
17,-1838.2072704099978,6614.1134121980285,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
17,-1838.2072704099978,6614.1134121980285,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
17,-1841.4216314078626,6627.725663340792,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
18,-1695.8926773878143,6823.397417815042,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
18,-1692.677884109994,6811.446201740927,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
18,-1692.677884109994,6811.446201740927,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
19,-397.4223306700005,1754.6499630597946,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
19,-400.6366916678657,1768.2622142025564,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
19,-397.4223306700005,1754.6499630597946,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
20,-1509.8848798978709,5997.583670572554,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
20,-1506.6705189000058,5983.971419429791,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
20,-1506.6705189000058,5983.971419429791,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
21,-1984.172663807855,7578.2448363439535,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
21,-1980.9583028099903,7564.632585201195,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
21,-1984.172663807855,7578.2448363439535,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
22,-824.8646963149924,3159.867360190386,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
22,-828.0790573128572,3173.4796113331463,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
22,-824.8646963149924,3159.867360190386,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
23,-1055.0496402499898,3941.444781238267,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
23,-1055.0496402499898,3941.444781238267,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
23,-1055.0496402499898,3941.444781238267,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
24,-586.7458142500001,3621.8691336250654,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
24,-589.9601752478653,3635.481384767828,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
24,-584.6812292338454,3609.911911817283,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
25,-1433.0841565600135,5074.591836878256,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
25,-1436.298517557879,5088.204088021019,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
25,-1433.0841565600135,5074.591836878256,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
26,-1825.2539892378568,7144.859085673337,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
26,-1825.2539892378568,7144.859085673337,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
26,-1825.2539892378568,7144.859085673337,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
27,-1123.2353928000005,4473.686248225889,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
27,-1126.4497537978662,4487.298499368655,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
27,-1126.4497537978662,4487.298499368655,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
28,-667.8034766328608,2546.7714207259664,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
28,-664.5891156349956,2533.1591695832053,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
28,-667.8034766328608,2546.7714207259664,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
29,-1055.9773793500028,4125.888247240956,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
29,-1059.1917403478676,4139.500498383722,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
29,-1055.9773793500028,4125.888247240956,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
30,-720.5438001278615,3134.5701961778705,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
30,-720.5438001278615,3134.5701961778705,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
30,-717.3294391299963,3120.9579450351075,NEW_LL_PPO_OnlyEmissions_v2,-6955.452688932419
