Building,Total Profit,Total Emissions,Setup,Time
20,-1511.7181886631056,6004.313264783625,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
21,-1980.4324797015686,7299.66061601581,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
21,-1989.9285396283874,7600.201999100454,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
21,-1975.1069774517628,7444.868226310166,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
22,-821.9973959698917,3138.0241622388166,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
22,-814.580372138071,3057.9127445659033,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
22,-821.3174441965546,3128.1428726703066,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
23,-1034.0477415716716,3823.0783337355374,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
23,-1007.7277825597547,3543.2006405993634,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
23,-1000.3874904519032,3600.2565502307502,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
24,-478.9193648760658,2971.4231869088026,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
24,-591.412254341815,3640.642471734482,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
24,-530.47982357967,3239.9409484847274,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
25,-1403.9543499425852,4885.6939782047675,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
25,-1439.471245784037,5096.631750979415,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
25,-1439.4713977972483,5096.631701557303,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
26,-1832.9919953786025,7182.985773987544,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
26,-1824.530697575065,7122.8010017229935,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
26,-1889.918669002476,7527.245216421706,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
27,-1114.5742054595153,4399.2075976172055,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
27,-1129.7435898947363,4498.290355265614,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
27,-1129.7434855190568,4498.290391047392,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
28,-631.31844677559,2287.5861146945986,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
28,-710.6452284382893,2841.5136887937065,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
28,-707.2790644212664,2884.467895189082,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
29,-1091.6180875562059,4294.5054699327175,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
29,-1050.6197227839448,4107.772775676035,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
29,-1037.460555040434,4019.1889907776986,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
30,-664.4497682550735,2791.6478442230737,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
30,-730.3792768213609,3200.4194398176573,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
30,-715.3928474326135,3046.2923308866434,LL_DDPG_OnlyCosts_Noise02_Figure8,14806.701574325562
