Building,Total Profit,Total Emissions,Setup,Time
21,-1989.8973015205868,7600.235270661972,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
21,-1986.7146270599903,7586.589585307974,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
22,-826.4282369949927,3164.8398377734165,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
22,-793.2507254767713,2826.962339507946,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
22,-826.4282369949927,3164.8398377734165,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
23,-1164.279736845446,4648.579797680113,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
23,-1062.349186611549,3964.132116951975,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
23,-1059.2160256299896,3953.5884564986422,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
24,-590.9645424621035,3635.647973018479,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
24,-612.6643151405759,3701.9686759702454,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
24,-588.19817244,3627.0301260664946,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
25,-1453.9986720614238,5141.347495058566,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
25,-1436.2791360294057,5083.1502116015,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
25,-1436.2570832300134,5083.0194342700515,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
26,-1834.0010415736244,7162.339821145236,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
26,-1832.8795184969858,7172.82870969846,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
26,-1800.2360684626394,6795.958806269821,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
27,-1257.7674721212838,5164.657536385295,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
27,-1129.6654136520744,4494.997764530738,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
27,-1118.1123896547945,4435.484518743664,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
28,-667.5564687694667,2522.7126852728234,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
28,-706.3250957042152,2429.392509779753,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
28,-665.4161364049951,2535.9797417103005,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
29,-1089.2463807417023,4327.732638525522,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
29,-1058.958681950002,4134.349602886443,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
29,-1086.028811027568,4158.39975081857,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
30,-764.9096878473875,3415.4917899441725,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
30,-719.3822283599966,3128.5085813383375,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
30,-722.6039404454455,3141.233538551753,LL_PPO_OnlyEmissions_Table4_v2,-6739.516934633255
